rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,260,2,Carbono/acido sulfurico,0.98783,10,6591
0,260,3,Carbono/metano,0.976647,10,2445
0,260,4,Silicio/agua,1,10,11791
0,260,5,Silicio/acido sulfurico,0.98783,9,6809
0,265,0,Carbono/agua,0.946836,10,10223
0,265,1,Carbono/amonia,0.98783,9,3383
0,265,2,Carbono/acido sulfurico,0.98783,10,6797
0,265,3,Carbono/metano,0.976647,10,2517
0,265,4,Silicio/agua,1,10,12348
0,265,5,Silicio/acido sulfurico,0.98783,9,7035
0,270,0,Carbono/agua,0.946836,10,10758
0,270,1,Carbono/amonia,0.98783,9,3493
0,270,2,Carbono/acido sulfurico,0.98783,10,7002
0,270,3,Carbono/metano,0.982287,10,2588
0,270,4,Silicio/agua,1,10,12904
0,270,5,Silicio/acido sulfurico,0.98783,9,7261
0,275,0,Carbono/agua,0.946836,10,11294
0,275,1,Carbono/amonia,0.98783,9,3604
0,275,2,Carbono/acido sulfurico,0.98783,10,7208
0,275,3,Carbono/metano,0.982287,10,2660
0,275,4,Silicio/agua,1,10,13461
0,275,5,Silicio/acido sulfurico,0.98783,9,7487
0,280,0,Carbono/agua,0.946836,10,11829
0,280,1,Carbono/amonia,0.98783,9,3715
0,280,2,Carbono/acido sulfurico,0.98783,10,7413
0,280,3,Carbono/metano,0.982287,10,2731
0,280,4,Silicio/agua,1,10,14019
0,280,5,Silicio/acido sulfurico,0.98783,9,7712
0,285,0,Carbono/agua,0.946836,10,12364
0,285,1,Carbono/amonia,0.98783,9,3827
0,285,2,Carbono/acido sulfurico,0.98783,10,7618
0,285,3,Carbono/metano,0.98783,10,2804
0,285,4,Silicio/agua,1,10,14577
0,285,5,Silicio/acido sulfurico,0.98783,9,7939
0,290,0,Carbono/agua,0.946836,10,12901
0,290,1,Carbono/amonia,0.98783,9,3939
0,290,2,Carbono/acido sulfurico,0.98783,10,7825
0,290,3,Carbono/metano,0.98783,10,2876
0,290,4,Silicio/agua,1,10,15135
0,290,5,Silicio/acido sulfurico,0.98783,9,8166
0,295,0,Carbono/agua,0.946836,10,13436
0,295,1,Carbono/amonia,0.98783,9,4049
0,295,2,Carbono/acido sulfurico,0.98783,10,8031
0,295,3,Carbono/metano,0.98783,10,2948
0,295,4,Silicio/agua,1,10,15691
0,295,5,Silicio/acido sulfurico,0.98783,9,8393
0,300,0,Carbono/agua,0.946836,10,13972
0,300,1,Carbono/amonia,0.98783,9,4160
0,300,2,Carbono/acido sulfurico,0.98783,10,8237
0,300,3,Carbono/metano,0.98783,10,3020
0,300,4,Silicio/agua,1,10,16248
0,300,5,Silicio/acido sulfurico,0.98783,9,8619
1,0,0,Carbono/agua,0.549601,1,2
1,0,1,Carbono/amonia,0.534418,2,2
1,0,2,Carbono/acido sulfurico,0.517737,1,3
1,0,3,Carbono/metano,0.62272,1,1
1,0,4,Silicio/agua,0.526906,1,2
1,0,5,Silicio/acido sulfurico,0.520444,1,3
1,5,0,Carbono/agua,0.684935,2,13
1,5,1,Carbono/amonia,0.65258,2,9
1,5,2,Carbono/acido sulfurico,0.586205,1,19
1,5,3,Carbono/metano,0.62272,1,5
1,5,4,Silicio/agua,0.608141,1,15
1,5,5,Silicio/acido sulfurico,0.619442,1,20
1,10,0,Carbono/agua,0.684935,2,26
1,10,1,Carbono/amonia,0.65258,3,17
1,10,2,Carbono/acido sulfurico,0.624551,1,35
1,10,3,Carbono/metano,0.622985,1,10
1,10,4,Silicio/agua,0.650409,1,27
1,10,5,Silicio/acido sulfurico,0.701866,2,37
1,15,0,Carbono/agua,0.727683,2,39
1,15,1,Carbono/amonia,0.65258,3,26
1,15,2,Carbono/acido sulfurico,0.710086,2,54
1,15,3,Carbono/metano,0.646225,1,15
1,15,4,Silicio/agua,0.663463,2,41
1,15,5,Silicio/acido sulfurico,0.701866,3,57
1,20,0,Carbono/agua,0.727683,2,56
1,20,1,Carbono/amonia,0.704553,4,36
1,20,2,Carbono/acido sulfurico,0.710086,2,74
1,20,3,Carbono/metano,0.654047,2,22
1,20,4,Silicio/agua,0.761899,4,59
1,20,5,Silicio/acido sulfurico,0.701866,6,81
