rodada,ano,civilizacao,cultura,melhor,classes,experimentos
7,225,2,Evolucionistas,115,116,21430
7,225,3,Isolados,115,116,20200
7,230,0,Empiristas,115,116,23991
7,230,1,Incrementalistas,115,115,22509
7,230,2,Evolucionistas,115,116,23716
7,230,3,Isolados,115,116,22485
7,235,0,Empiristas,115,116,26469
7,235,1,Incrementalistas,115,116,24989
7,235,2,Evolucionistas,115,116,26194
7,235,3,Isolados,115,116,24964
7,240,0,Empiristas,115,116,28969
7,240,1,Incrementalistas,115,116,27489
7,240,2,Evolucionistas,115,116,28694
7,240,3,Isolados,115,116,27464
7,245,0,Empiristas,115,116,31469
7,245,1,Incrementalistas,115,116,29989
7,245,2,Evolucionistas,115,116,31194
7,245,3,Isolados,115,116,29964
7,250,0,Empiristas,115,116,33969
7,250,1,Incrementalistas,115,116,32489
7,250,2,Evolucionistas,115,116,33694
7,250,3,Isolados,115,116,32464
7,255,0,Empiristas,115,116,36469
7,255,1,Incrementalistas,115,116,34989
7,255,2,Evolucionistas,115,116,36194
7,255,3,Isolados,115,116,34964
7,260,0,Empiristas,115,116,38969
7,260,1,Incrementalistas,115,116,37489
7,260,2,Evolucionistas,115,116,38694
7,260,3,Isolados,115,116,37464
7,265,0,Empiristas,115,116,41469
7,265,1,Incrementalistas,115,116,39989
7,265,2,Evolucionistas,115,116,41194
7,265,3,Isolados,115,116,39964
7,270,0,Empiristas,115,116,43969
7,270,1,Incrementalistas,115,116,42489
7,270,2,Evolucionistas,115,116,43694
7,270,3,Isolados,115,116,42464
7,275,0,Empiristas,115,116,46469
7,275,1,Incrementalistas,115,116,44989
7,275,2,Evolucionistas,115,116,46194
7,275,3,Isolados,115,116,44964
7,280,0,Empiristas,115,116,48969
7,280,1,Incrementalistas,115,116,47489
7,280,2,Evolucionistas,115,116,48694
7,280,3,Isolados,115,116,47464
7,285,0,Empiristas,115,116,51469
7,285,1,Incrementalistas,115,116,49989
7,285,2,Evolucionistas,115,116,51194
7,285,3,Isolados,115,116,49964
7,290,0,Empiristas,115,116,53969
7,290,1,Incrementalistas,115,116,52489
7,290,2,Evolucionistas,115,116,53694
7,290,3,Isolados,115,116,52464
7,295,0,Empiristas,115,116,56469
7,295,1,Incrementalistas,115,116,54989
7,295,2,Evolucionistas,115,116,56194
7,295,3,Isolados,115,116,54964
7,300,0,Empiristas,115,116,58969
7,300,1,Incrementalistas,115,116,57489
7,300,2,Evolucionistas,115,116,58694
7,300,3,Isolados,115,116,57464
8,0,0,Empiristas,50,4,5
8,0,1,Incrementalistas,46.808,1,5
8,0,2,Evolucionistas,6.03235,2,5
8,0,3,Isolados,16.9845,1,5
8,5,0,Empiristas,78.6329,8,33
8,5,1,Incrementalistas,52.3842,1,33
8,5,2,Evolucionistas,111,8,31
8,5,3,Isolados,63.4089,2,30
8,10,0,Empiristas,114,15,63
8,10,1,Incrementalistas,54.3842,1,62
8,10,2,Evolucionistas,114,15,61
8,10,3,Isolados,73.8236,6,60
8,15,0,Empiristas,114,23,95
8,15,1,Incrementalistas,114,5,95
8,15,2,Evolucionistas,114,20,93
8,15,3,Isolados,102.588,11,94
8,20,0,Empiristas,114,26,130
8,20,1,Incrementalistas,114,8,130
8,20,2,Evolucionistas,114,25,129
8,20,3,Isolados,108.55,16,130
8,25,0,Empiristas,114,32,169
8,25,1,Incrementalistas,114,16,170
8,25,2,Evolucionistas,114,29,168
8,25,3,Isolados,111.989,19,170
8,30,0,Empiristas,114,39,212
8,30,1,Incrementalistas,114,23,213
8,30,2,Evolucionistas,114,31,212
8,30,3,Isolados,114,23,214
8,35,0,Empiristas,115,44,259
8,35,1,Incrementalistas,114,24,262
8,35,2,Evolucionistas,114,32,259
8,35,3,Isolados,114,27,263
8,40,0,Empiristas,115,52,311
8,40,1,Incrementalistas,115,26,314
8,40,2,Evolucionistas,114,37,313
8,40,3,Isolados,115,31,317
8,45,0,Empiristas,115,55,369
8,45,1,Incrementalistas,115,28,372
8,45,2,Evolucionistas,115,39,371
8,45,3,Isolados,115,33,377
8,50,0,Empiristas,115,63,435
8,50,1,Incrementalistas,115,29,437
8,50,2,Evolucionistas,115,41,436
8,50,3,Isolados,115,37,441
8,55,0,Empiristas,115,66,507
8,55,1,Incrementalistas,115,30,509
8,55,2,Evolucionistas,115,43,508
8,55,3,Isolados,115,43,513
8,60,0,Empiristas,115,72,587
8,60,1,Incrementalistas,115,32,588
8,60,2,Evolucionistas,115,44,586
8,60,3,Isolados,115,45,593
8,65,0,Empiristas,115,73,674
8,65,1,Incrementalistas,115,39,675
8,65,2,Evolucionistas,115,47,674
8,65,3,Isolados,115,48,680
8,70,0,Empiristas,115,77,771
8,70,1,Incrementalistas,115,46,773
8,70,2,Evolucionistas,115,48,771
8,70,3,Isolados,115,49,777
8,75,0,Empiristas,115,81,877
8,75,1,Incrementalistas,115,47,878
8,75,2,Evolucionistas,115,52,875
8,75,3,Isolados,115,51,884
8,80,0,Empiristas,115,87,996
8,80,1,Incrementalistas,115,51,994
8,80,2,Evolucionistas,115,55,993
8,80,3,Isolados,115,55,1001
8,85,0,Empiristas,115,89,1126
8,85,1,Incrementalistas,115,53,1124
8,85,2,Evolucionistas,115,56,1124
8,85,3,Isolados,115,60,1130
8,90,0,Empiristas,115,92,1270
8,90,1,Incrementalistas,115,57,1266
8,90,2,Evolucionistas,115,61,1266
8,90,3,Isolados,115,64,1274
8,95,0,Empiristas,115,94,1428
8,95,1,Incrementalistas,115,60,1423
8,95,2,Evolucionistas,115,62,1423
8,95,3,Isolados,115,68,1433
8,100,0,Empiristas,115,99,1601
8,100,1,Incrementalistas,115,67,1597
8,100,2,Evolucionistas,115,64,1597
8,100,3,Isolados,115,70,1607
8,105,0,Empiristas,115,102,1793
8,105,1,Incrementalistas,115,69,1789
8,105,2,Evolucionistas,115,67,1790
8,105,3,Isolados,115,74,1800
8,110,0,Empiristas,115,104,2005
8,110,1,Incrementalistas,115,71,2001
8,110,2,Evolucionistas,115,73,2002
8,110,3,Isolados,115,55,1971
8,115,0,Empiristas,115,73,2215
8,115,1,Incrementalistas,115,75,2236
8,115,2,Evolucionistas,115,74,2237
8,115,3,Isolados,115,57,2087
8,120,0,Empiristas,115,83,2343
8,120,1,Incrementalistas,115,79,2494
8,120,2,Evolucionistas,115,76,2496
8,120,3,Isolados,115,63,2217
8,125,0,Empiristas,115,88,2486
8,125,1,Incrementalistas,115,83,2780
8,125,2,Evolucionistas,115,82,2781
8,125,3,Isolados,115,66,2360
8,130,0,Empiristas,115,93,2643
8,130,1,Incrementalistas,115,86,3097
8,130,2,Evolucionistas,115,86,3098
8,130,3,Isolados,115,71,2518
8,135,0,Empiristas,115,96,2817
8,135,1,Incrementalistas,115,88,3445
8,135,2,Evolucionistas,115,64,3409
8,135,3,Isolados,115,77,2799
8,140,0,Empiristas,115,100,3087
8,140,1,Incrementalistas,115,88,3831
8,140,2,Evolucionistas,115,66,3602
8,140,3,Isolados,115,85,3183
8,145,0,Empiristas,115,105,3512
8,145,1,Incrementalistas,115,95,4255
8,145,2,Evolucionistas,115,71,3815
8,145,3,Isolados,115,91,3608
8,150,0,Empiristas,115,108,3980
8,150,1,Incrementalistas,115,100,4725
8,150,2,Evolucionistas,115,76,4050
8,150,3,Isolados,115,95,4076
8,155,0,Empiristas,115,108,4497
8,155,1,Incrementalistas,115,101,5243
8,155,2,Evolucionistas,115,54,4309
8,155,3,Isolados,115,102,4593
8,160,0,Empiristas,115,112,5068
8,160,1,Incrementalistas,115,102,5813
8,160,2,Evolucionistas,115,56,4595
8,160,3,Isolados,115,106,5164
8,165,0,Empiristas,115,112,5699
8,165,1,Incrementalistas,115,105,6445
8,165,2,Evolucionistas,115,64,4912
8,165,3,Isolados,115,107,5795
8,170,0,Empiristas,115,112,6397
8,170,1,Incrementalistas,115,105,7142
8,170,2,Evolucionistas,115,69,5259
8,170,3,Isolados,115,108,6491
8,175,0,Empiristas,115,112,7165
8,175,1,Incrementalistas,115,108,7912
8,175,2,Evolucionistas,115,79,5645
8,175,3,Isolados,115,109,7258
8,180,0,Empiristas,115,113,8013
8,180,1,Incrementalistas,115,109,8761
8,180,2,Evolucionistas,115,86,6330
8,180,3,Isolados,115,112,8106
8,185,0,Empiristas,115,115,8950
8,185,1,Incrementalistas,115,109,9699
8,185,2,Evolucionistas,115,96,7268
8,185,3,Isolados,115,113,9044
8,190,0,Empiristas,115,115,9985
8,190,1,Incrementalistas,115,109,10735
8,190,2,Evolucionistas,115,98,8303
8,190,3,Isolados,115,114,10079
8,195,0,Empiristas,115,115,11127
8,195,1,Incrementalistas,115,109,11878
8,195,2,Evolucionistas,115,107,9446
8,195,3,Isolados,115,114,11222
8,200,0,Empiristas,115,115,12387
8,200,1,Incrementalistas,115,110,13141
8,200,2,Evolucionistas,115,110,10706
8,200,3,Isolados,115,115,12482
8,205,0,Empiristas,115,115,13778
8,205,1,Incrementalistas,115,111,14534
8,205,2,Evolucionistas,115,112,12098
8,205,3,Isolados,115,115,13876
8,210,0,Empiristas,115,115,15316
8,210,1,Incrementalistas,115,112,16074
8,210,2,Evolucionistas,115,115,13637
8,210,3,Isolados,115,115,15415
8,215,0,Empiristas,115,115,17013
8,215,1,Incrementalistas,115,112,17771
8,215,2,Evolucionistas,115,115,15335
8,215,3,Isolados,115,115,17114
8,220,0,Empiristas,115,115,18886
8,220,1,Incrementalistas,115,112,19646
8,220,2,Evolucionistas,115,115,17209
8,220,3,Isolados,115,116,18989
8,225,0,Empiristas,115,115,20956
8,225,1,Incrementalistas,115,112,21715
8,225,2,Evolucionistas,115,116,19280
8,225,3,Isolados,115,116,21058
8,230,0,Empiristas,115,115,23241
8,230,1,Incrementalistas,115,112,24000
8,230,2,Evolucionistas,115,116,21566
8,230,3,Isolados,115,116,23343
8,235,0,Empiristas,115,115,25720
8,235,1,Incrementalistas,115,112,26480
8,235,2,Evolucionistas,115,116,24045
8,235,3,Isolados,115,116,25823
8,240,0,Empiristas,115,115,28220
8,240,1,Incrementalistas,115,112,28980
8,240,2,Evolucionistas,115,116,26545
8,240,3,Isolados,115,116,28323
8,245,0,Empiristas,115,115,30720
8,245,1,Incrementalistas,115,113,31480
8,245,2,Evolucionistas,115,116,29045
8,245,3,Isolados,115,116,30823
8,250,0,Empiristas,115,115,33220
8,250,1,Incrementalistas,115,114,33980
8,250,2,Evolucionistas,115,116,31545
8,250,3,Isolados,115,116,33323
8,255,0,Empiristas,115,115,35720
8,255,1,Incrementalistas,115,114,36480
8,255,2,Evolucionistas,115,116,34045
8,255,3,Isolados,115,116,35823
8,260,0,Empiristas,115,115,38220
8,260,1,Incrementalistas,115,114,38980
8,260,2,Evolucionistas,115,116,36545
8,260,3,Isolados,115,116,38323
8,265,0,Empiristas,115,115,40720
8,265,1,Incrementalistas,115,114,41480
8,265,2,Evolucionistas,115,116,39045
8,265,3,Isolados,115,116,40823
8,270,0,Empiristas,115,115,43220
8,270,1,Incrementalistas,115,115,43980
8,270,2,Evolucionistas,115,116,41545
8,270,3,Isolados,115,116,43323
8,275,0,Empiristas,115,115,45720
8,275,1,Incrementalistas,115,115,46480
8,275,2,Evolucionistas,115,116,44045
8,275,3,Isolados,115,116,45823
8,280,0,Empiristas,115,115,48220
8,280,1,Incrementalistas,115,115,48980
8,280,2,Evolucionistas,115,116,46545
8,280,3,Isolados,115,116,48323
8,285,0,Empiristas,115,115,50720
8,285,1,Incrementalistas,115,115,51480
8,285,2,Evolucionistas,115,116,49045
8,285,3,Isolados,115,116,50823
8,290,0,Empiristas,115,115,53220
8,290,1,Incrementalistas,115,115,53980
8,290,2,Evolucionistas,115,116,51545
8,290,3,Isolados,115,116,53323
8,295,0,Empiristas,115,115,55720
8,295,1,Incrementalistas,115,115,56480
8,295,2,Evolucionistas,115,116,54045
8,295,3,Isolados,115,116,55823
8,300,0,Empiristas,115,115,58220
8,300,1,Incrementalistas,115,115,58980
8,300,2,Evolucionistas,115,116,56545
8,300,3,Isolados,115,116,58323
9,0,0,Empiristas,60,2,5
9,0,1,Incrementalistas,107,4,5
9,0,2,Evolucionistas,48,1,5
9,0,3,Isolados,95.7755,2,5
9,5,0,Empiristas,76.0884,7,31
9,5,1,Incrementalistas,113,10,31
9,5,2,Evolucionistas,51.9002,7,31
9,5,3,Isolados,107,5,32
9,10,0,Empiristas,97.7771,13,60
9,10,1,Incrementalistas,115,13,60
9,10,2,Evolucionistas,51.9002,8,60
9,10,3,Isolados,107,7,62
9,15,0,Empiristas,112,17,94
9,15,1,Incrementalistas,115,16,91
9,15,2,Evolucionistas,115,14,92
9,15,3,Isolados,107,7,92
9,20,0,Empiristas,114,24,129
9,20,1,Incrementalistas,115,16,126
9,20,2,Evolucionistas,115,17,127
9,20,3,Isolados,108,14,127
9,25,0,Empiristas,115,32,170
9,25,1,Incrementalistas,115,16,166
9,25,2,Evolucionistas,115,23,167
9,25,3,Isolados,108,18,167
9,30,0,Empiristas,115,38,213
9,30,1,Incrementalistas,115,18,209
9,30,2,Evolucionistas,115,28,211
9,30,3,Isolados,112,25,211
9,35,0,Empiristas,115,43,262
9,35,1,Incrementalistas,115,22,257
9,35,2,Evolucionistas,115,31,261
9,35,3,Isolados,112,30,259
9,40,0,Empiristas,115,49,316
9,40,1,Incrementalistas,115,24,310
9,40,2,Evolucionistas,115,33,314
9,40,3,Isolados,113,32,311
9,45,0,Empiristas,115,53,374
9,45,1,Incrementalistas,115,24,369
9,45,2,Evolucionistas,115,33,373
9,45,3,Isolados,114,36,369
9,50,0,Empiristas,115,56,440
9,50,1,Incrementalistas,115,26,433
9,50,2,Evolucionistas,115,34,439
9,50,3,Isolados,114,39,433
9,55,0,Empiristas,115,60,512
9,55,1,Incrementalistas,115,26,506
9,55,2,Evolucionistas,115,39,510
9,55,3,Isolados,114,41,505
9,60,0,Empiristas,115,64,591
9,60,1,Incrementalistas,115,30,585
9,60,2,Evolucionistas,115,47,590
9,60,3,Isolados,115,47,585
9,65,0,Empiristas,115,66,677
9,65,1,Incrementalistas,115,33,673
9,65,2,Evolucionistas,115,52,678
9,65,3,Isolados,115,49,672
9,70,0,Empiristas,115,67,773
9,70,1,Incrementalistas,115,36,769
9,70,2,Evolucionistas,115,52,776
9,70,3,Isolados,115,53,768
9,75,0,Empiristas,115,73,878
9,75,1,Incrementalistas,115,42,875
9,75,2,Evolucionistas,115,54,881
9,75,3,Isolados,115,60,874
9,80,0,Empiristas,115,78,994
9,80,1,Incrementalistas,115,46,994
9,80,2,Evolucionistas,115,57,1000
9,80,3,Isolados,115,65,992
9,85,0,Empiristas,115,85,1124
9,85,1,Incrementalistas,115,47,1123
9,85,2,Evolucionistas,115,61,1131
9,85,3,Isolados,115,70,1121
9,90,0,Empiristas,115,91,1266
9,90,1,Incrementalistas,115,51,1268
9,90,2,Evolucionistas,115,65,1273
9,90,3,Isolados,115,72,1264
9,95,0,Empiristas,115,96,1425
9,95,1,Incrementalistas,115,52,1426
9,95,2,Evolucionistas,115,70,1431
9,95,3,Isolados,115,72,1422
9,100,0,Empiristas,115,101,1598
9,100,1,Incrementalistas,115,57,1598
9,100,2,Evolucionistas,115,71,1606
9,100,3,Isolados,115,76,1596
9,105,0,Empiristas,115,102,1789
9,105,1,Incrementalistas,115,60,1790
9,105,2,Evolucionistas,115,74,1799
9,105,3,Isolados,115,78,1788
9,110,0,Empiristas,115,103,2001
9,110,1,Incrementalistas,115,66,2002
9,110,2,Evolucionistas,115,79,2013
9,110,3,Isolados,115,83,1998
9,115,0,Empiristas,115,106,2235
9,115,1,Incrementalistas,115,71,2236
9,115,2,Evolucionistas,115,81,2246
9,115,3,Isolados,115,87,2233
9,120,0,Empiristas,115,110,2494
9,120,1,Incrementalistas,115,73,2494
9,120,2,Evolucionistas,115,84,2505
9,120,3,Isolados,115,91,2491
9,125,0,Empiristas,115,115,2780
9,125,1,Incrementalistas,115,77,2779
9,125,2,Evolucionistas,115,86,2791
9,125,3,Isolados,115,92,2777
9,130,0,Empiristas,115,115,3097
9,130,1,Incrementalistas,115,80,3093
9,130,2,Evolucionistas,115,89,3105
9,130,3,Isolados,115,93,3092
9,135,0,Empiristas,115,115,3444
9,135,1,Incrementalistas,115,83,3441
9,135,2,Evolucionistas,115,91,3454
9,135,3,Isolados,115,97,3439
9,140,0,Empiristas,115,115,3829
9,140,1,Incrementalistas,115,87,3826
9,140,2,Evolucionistas,115,93,3838
9,140,3,Isolados,115,101,3822
9,145,0,Empiristas,115,115,4254
9,145,1,Incrementalistas,115,90,4250
9,145,2,Evolucionistas,115,96,4262
9,145,3,Isolados,115,105,4246
9,150,0,Empiristas,115,115,4723
9,150,1,Incrementalistas,115,94,4719
9,150,2,Evolucionistas,115,102,4730
9,150,3,Isolados,115,107,4716
9,155,0,Empiristas,115,115,5242
9,155,1,Incrementalistas,115,100,5234
9,155,2,Evolucionistas,115,104,5247
9,155,3,Isolados,115,108,5235
9,160,0,Empiristas,115,115,5812
9,160,1,Incrementalistas,115,104,5805
9,160,2,Evolucionistas,115,105,5819
9,160,3,Isolados,115,109,5808
9,165,0,Empiristas,115,115,6442
9,165,1,Incrementalistas,115,105,6436
9,165,2,Evolucionistas,115,108,6451
9,165,3,Isolados,115,110,6438
9,170,0,Empiristas,115,115,7140
9,170,1,Incrementalistas,115,105,7132
9,170,2,Evolucionistas,115,110,7148
9,170,3,Isolados,115,112,7134
9,175,0,Empiristas,115,116,7910
9,175,1,Incrementalistas,115,106,7900
9,175,2,Evolucionistas,115,110,7918
9,175,3,Isolados,115,113,7904
9,180,0,Empiristas,115,116,8759
9,180,1,Incrementalistas,115,64,8659
9,180,2,Evolucionistas,115,110,8767
9,180,3,Isolados,115,113,8752
9,185,0,Empiristas,115,116,9696
9,185,1,Incrementalistas,115,73,9129
9,185,2,Evolucionistas,115,110,9705
9,185,3,Isolados,115,114,9689
9,190,0,Empiristas,115,116,10730
9,190,1,Incrementalistas,115,76,9646
9,190,2,Evolucionistas,115,112,10740
9,190,3,Isolados,115,114,10723
9,195,0,Empiristas,115,116,11872
9,195,1,Incrementalistas,115,81,10219
9,195,2,Evolucionistas,115,112,11883
9,195,3,Isolados,115,115,11866
9,200,0,Empiristas,115,116,13133
9,200,1,Incrementalistas,115,94,10851
9,200,2,Evolucionistas,115,112,13143
9,200,3,Isolados,115,116,13127
9,205,0,Empiristas,115,116,14527
9,205,1,Incrementalistas,115,106,11836
9,205,2,Evolucionistas,115,113,14537
9,205,3,Isolados,115,82,14094
9,210,0,Empiristas,115,116,16065
9,210,1,Incrementalistas,115,113,13373
9,210,2,Evolucionistas,115,114,16075
9,210,3,Isolados,115,94,14863
9,215,0,Empiristas,115,116,17762
9,215,1,Incrementalistas,115,114,15071
9,215,2,Evolucionistas,115,114,17773
9,215,3,Isolados,115,100,15712
9,220,0,Empiristas,115,116,19637
9,220,1,Incrementalistas,115,115,16946
9,220,2,Evolucionistas,115,114,19649
9,220,3,Isolados,115,104,16651
9,225,0,Empiristas,115,116,21708
9,225,1,Incrementalistas,115,115,19015
9,225,2,Evolucionistas,115,114,21719
9,225,3,Isolados,115,109,17686
9,230,0,Empiristas,115,116,23994
9,230,1,Incrementalistas,115,115,21301
9,230,2,Evolucionistas,115,114,24004
9,230,3,Isolados,115,111,19752
9,235,0,Empiristas,115,116,26472
9,235,1,Incrementalistas,115,115,23780
9,235,2,Evolucionistas,115,114,26483
9,235,3,Isolados,115,114,22231
9,240,0,Empiristas,115,116,28972
9,240,1,Incrementalistas,115,115,26280
9,240,2,Evolucionistas,115,115,28983
9,240,3,Isolados,115,115,24731
9,245,0,Empiristas,115,116,31472
9,245,1,Incrementalistas,115,115,28780
9,245,2,Evolucionistas,115,115,31483
9,245,3,Isolados,115,115,27231
9,250,0,Empiristas,115,116,33972
9,250,1,Incrementalistas,115,116,31280
9,250,2,Evolucionistas,115,115,33983
9,250,3,Isolados,115,116,29731
9,255,0,Empiristas,115,116,36472
9,255,1,Incrementalistas,115,116,33780
9,255,2,Evolucionistas,115,115,36483
9,255,3,Isolados,115,116,32231
9,260,0,Empiristas,115,116,38972
9,260,1,Incrementalistas,115,116,36280
9,260,2,Evolucionistas,115,115,38983
9,260,3,Isolados,115,116,34731
9,265,0,Empiristas,115,116,41472
9,265,1,Incrementalistas,115,116,38780
9,265,2,Evolucionistas,115,115,41483
9,265,3,Isolados,115,116,37231
9,270,0,Empiristas,115,116,43972
9,270,1,Incrementalistas,115,116,41280
9,270,2,Evolucionistas,114,77,43983
9,270,3,Isolados,115,116,39731
9,275,0,Empiristas,115,116,46472
9,275,1,Incrementalistas,115,116,43780
9,275,2,Evolucionistas,115,94,45233
9,275,3,Isolados,115,116,42231
9,280,0,Empiristas,115,116,48972
9,280,1,Incrementalistas,115,116,46280
9,280,2,Evolucionistas,115,102,46483
9,280,3,Isolados,115,116,44731
9,285,0,Empiristas,115,116,51472
9,285,1,Incrementalistas,115,116,48780
9,285,2,Evolucionistas,115,108,47733
9,285,3,Isolados,115,116,47231
9,290,0,Empiristas,115,116,53972
9,290,1,Incrementalistas,115,116,51280
9,290,2,Evolucionistas,115,111,48983
9,290,3,Isolados,115,116,49731
9,295,0,Empiristas,115,116,56472
9,295,1,Incrementalistas,115,116,53780
9,295,2,Evolucionistas,115,113,50483
9,295,3,Isolados,115,116,52231
9,300,0,Empiristas,115,116,58972
9,300,1,Incrementalistas,115,116,56280
9,300,2,Evolucionistas,115,115,52983
9,300,3,Isolados,115,116,54731
10,0,0,Empiristas,114,2,5
10,0,1,Incrementalistas,53.6598,1,5
10,0,2,Evolucionistas,18,4,5
10,0,3,Isolados,93.8882,2,5
10,5,0,Empiristas,114,10,32
10,5,1,Incrementalistas,114,3,30
10,5,2,Evolucionistas,114,11,32
10,5,3,Isolados,98,9,32
10,10,0,Empiristas,115,15,62
10,10,1,Incrementalistas,115,9,59
10,10,2,Evolucionistas,115,15,61
10,10,3,Isolados,100,13,61
10,15,0,Empiristas,115,17,95
10,15,1,Incrementalistas,115,14,92
10,15,2,Evolucionistas,115,15,93
10,15,3,Isolados,101,15,95
10,20,0,Empiristas,115,25,132
10,20,1,Incrementalistas,115,15,129
10,20,2,Evolucionistas,115,18,128
10,20,3,Isolados,102.133,19,130
10,25,0,Empiristas,115,30,170
10,25,1,Incrementalistas,115,16,169
10,25,2,Evolucionistas,115,21,168
10,25,3,Isolados,102.133,19,169
10,30,0,Empiristas,115,33,214
10,30,1,Incrementalistas,115,16,212
10,30,2,Evolucionistas,115,25,211
10,30,3,Isolados,103,21,212
10,35,0,Empiristas,115,41,262
10,35,1,Incrementalistas,115,17,261
10,35,2,Evolucionistas,115,25,258
10,35,3,Isolados,103,23,261
10,40,0,Empiristas,115,47,314
10,40,1,Incrementalistas,115,18,314
10,40,2,Evolucionistas,115,27,310
10,40,3,Isolados,103,25,312
10,45,0,Empiristas,115,50,374
10,45,1,Incrementalistas,115,20,372
10,45,2,Evolucionistas,115,29,369
10,45,3,Isolados,103,32,371
10,50,0,Empiristas,115,38,425
10,50,1,Incrementalistas,115,22,437
10,50,2,Evolucionistas,115,30,435
10,50,3,Isolados,107,40,436
10,55,0,Empiristas,115,46,462
10,55,1,Incrementalistas,115,24,507
10,55,2,Evolucionistas,115,34,506
10,55,3,Isolados,107,46,507
10,60,0,Empiristas,115,48,502
10,60,1,Incrementalistas,115,27,586
10,60,2,Evolucionistas,115,35,588
10,60,3,Isolados,109,51,587
10,65,0,Empiristas,115,51,544
10,65,1,Incrementalistas,115,30,673
10,65,2,Evolucionistas,115,38,676
10,65,3,Isolados,114,57,672
10,70,0,Empiristas,115,53,592
10,70,1,Incrementalistas,115,33,769
10,70,2,Evolucionistas,115,42,772
10,70,3,Isolados,114,47,730
10,75,0,Empiristas,115,57,677
10,75,1,Incrementalistas,115,37,875
10,75,2,Evolucionistas,115,45,879
10,75,3,Isolados,114,48,781
10,80,0,Empiristas,115,64,795
10,80,1,Incrementalistas,115,39,991
10,80,2,Evolucionistas,115,50,996
10,80,3,Isolados,114,50,841
10,85,0,Empiristas,115,69,925
10,85,1,Incrementalistas,115,46,1122
10,85,2,Evolucionistas,115,54,1126
10,85,3,Isolados,114,51,906
10,90,0,Empiristas,115,77,1068
10,90,1,Incrementalistas,115,50,1265
10,90,2,Evolucionistas,115,59,1269
10,90,3,Isolados,114,53,978
10,95,0,Empiristas,115,80,1225
10,95,1,Incrementalistas,115,57,1424
10,95,2,Evolucionistas,115,63,1427
10,95,3,Isolados,115,59,1135
10,100,0,Empiristas,115,86,1398
10,100,1,Incrementalistas,115,59,1599
10,100,2,Evolucionistas,115,64,1601
10,100,3,Isolados,115,65,1309
10,105,0,Empiristas,115,87,1590
10,105,1,Incrementalistas,115,61,1792
10,105,2,Evolucionistas,115,69,1792
10,105,3,Isolados,115,68,1501
10,110,0,Empiristas,115,91,1802
10,110,1,Incrementalistas,115,64,2006
10,110,2,Evolucionistas,115,70,2004
10,110,3,Isolados,115,76,1713
10,115,0,Empiristas,115,94,2037
10,115,1,Incrementalistas,115,67,2240
10,115,2,Evolucionistas,115,75,2239
10,115,3,Isolados,115,80,1948
10,120,0,Empiristas,115,95,2296
10,120,1,Incrementalistas,115,68,2500
10,120,2,Evolucionistas,115,77,2497
10,120,3,Isolados,115,85,2207
10,125,0,Empiristas,115,98,2582
10,125,1,Incrementalistas,115,72,2786
10,125,2,Evolucionistas,115,79,2782
10,125,3,Isolados,115,90,2494
10,130,0,Empiristas,115,105,2896
10,130,1,Incrementalistas,115,74,3102
10,130,2,Evolucionistas,115,83,3097
10,130,3,Isolados,115,97,2810
10,135,0,Empiristas,115,106,3245
10,135,1,Incrementalistas,115,77,3451
10,135,2,Evolucionistas,115,84,3445
10,135,3,Isolados,115,99,3159
10,140,0,Empiristas,115,109,3629
10,140,1,Incrementalistas,115,83,3835
10,140,2,Evolucionistas,115,89,3830
10,140,3,Isolados,115,102,3544
10,145,0,Empiristas,115,111,4054
10,145,1,Incrementalistas,115,85,4260
10,145,2,Evolucionistas,115,95,4255
10,145,3,Isolados,115,104,3968
10,150,0,Empiristas,115,112,4523
10,150,1,Incrementalistas,115,87,4730
10,150,2,Evolucionistas,115,98,4723
10,150,3,Isolados,115,104,4438
10,155,0,Empiristas,115,113,5041
10,155,1,Incrementalistas,115,90,5245
10,155,2,Evolucionistas,115,101,5241
10,155,3,Isolados,115,105,4955
10,160,0,Empiristas,115,114,5613
10,160,1,Incrementalistas,115,91,5817
10,160,2,Evolucionistas,115,103,5813
10,160,3,Isolados,115,105,5527
10,165,0,Empiristas,115,115,6244
10,165,1,Incrementalistas,115,92,6447
10,165,2,Evolucionistas,115,104,6444
10,165,3,Isolados,115,108,6158
10,170,0,Empiristas,115,115,6940
10,170,1,Incrementalistas,115,96,7143
10,170,2,Evolucionistas,115,104,7142
10,170,3,Isolados,115,109,6856
10,175,0,Empiristas,115,115,7710
10,175,1,Incrementalistas,115,98,7912
10,175,2,Evolucionistas,115,107,7912
10,175,3,Isolados,115,77,7546
10,180,0,Empiristas,115,115,8559
10,180,1,Incrementalistas,115,103,8761
10,180,2,Evolucionistas,115,110,8761
10,180,3,Isolados,115,88,7970
10,185,0,Empiristas,115,115,9495
10,185,1,Incrementalistas,115,106,9697
10,185,2,Evolucionistas,115,110,9698
10,185,3,Isolados,115,92,8439
10,190,0,Empiristas,115,87,10213
10,190,1,Incrementalistas,115,108,10732
10,190,2,Evolucionistas,115,113,10733
10,190,3,Isolados,115,100,8954
10,195,0,Empiristas,115,98,10782
10,195,1,Incrementalistas,115,110,11875
10,195,2,Evolucionistas,115,114,11876
10,195,3,Isolados,115,103,9524
10,200,0,Empiristas,115,104,11411
10,200,1,Incrementalistas,115,110,13137
10,200,2,Evolucionistas,115,115,13137
10,200,3,Isolados,115,107,10417
10,205,0,Empiristas,115,113,12108
