rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
0,0,0,Empiristas,"nucleos efemeros",47.4434,1,0
0,0,1,Incrementalistas,"Z=4 Be (vida longa)",4,1,0
0,0,1,Incrementalistas,"nucleos efemeros",34.6871,0,0
0,0,1,Incrementalistas,"Z=38 Sr (vida longa)",38,1,0
0,0,2,Evolucionistas,"nucleos efemeros",12.2653,0,0
0,0,3,Isolados,"nucleos efemeros",12.1084,0,0
0,0,3,Isolados,"Z=69 Tm (vida longa)",69,1,0
0,0,3,Isolados,"Z=66 Dy (vida longa)",66,1,0
0,1,0,Empiristas,"Z=97 Bk (vida longa)",97,1,0
0,1,0,Empiristas,"Z=98 Cf (vida longa)",98,1,0
0,1,0,Empiristas,"Z=100 Fm (vida longa)",100,1,0
0,1,1,Incrementalistas,"Z=41 Nb (vida longa)",41,1,0
0,1,2,Evolucionistas,"Z=114 Fl (vida longa)",114,1,0
0,1,3,Isolados,"Z=68 Er (vida longa)",68,1,0
0,1,1,Incrementalistas,"Z=100 Fm (vida longa)",100,0,1
0,1,1,Incrementalistas,"Z=97 Bk (vida longa)",97,0,1
0,1,0,Empiristas,"Z=4 Be (vida longa)",4,0,1
0,2,0,Empiristas,"Z=101 Md (vida longa)",101,1,0
0,2,0,Empiristas,"Z=82 Pb (vida longa)",82,1,0
0,2,1,Incrementalistas,"Z=98 Cf (vida longa)",98,0,0
0,2,1,Incrementalistas,"Z=99 Es (vida longa)",99,1,0
0,2,1,Incrementalistas,"Z=101 Md (vida longa)",101,0,0
0,2,1,Incrementalistas,"Z=40 Zr (vida longa)",40,1,0
0,2,3,Isolados,"Z=94 Pu (vida longa)",94,1,0
0,3,0,Empiristas,"Z=8 O (vida longa)",8,1,0
0,3,1,Incrementalistas,"Z=43 Tc (vida longa)",43,1,0
0,3,3,Isolados,"Z=43 Tc (vida longa)",43,0,0
0,3,3,Isolados,"Z=2 He (vida longa)",2,1,0
0,4,0,Empiristas,"Z=74 W (vida longa)",74,1,0
0,4,1,Incrementalistas,"Z=46 Pd (vida longa)",46,1,0
0,4,2,Evolucionistas,"Z=111 Rg (vida longa)",111,1,0
0,4,2,Evolucionistas,"Z=112 Cn (vida longa)",112,1,0
0,4,3,Isolados,"Z=70 Yb (vida longa)",70,1,0
0,5,1,Incrementalistas,"Z=96 Cm (vida longa)",96,1,0
0,5,3,Isolados,"Z=95 Am (vida longa)",95,1,0
0,6,0,Empiristas,"Z=99 Es (vida longa)",99,0,0
0,6,3,Isolados,"Z=96 Cm (vida longa)",96,0,0
0,7,0,Empiristas,"Z=79 Au (vida longa)",79,1,0
0,7,2,Evolucionistas,"Z=113 Nh (vida longa)",113,1,0
0,7,3,Isolados,"Z=91 Pa (vida longa)",91,1,0
0,7,1,Incrementalistas,"Z=74 W (vida longa)",74,0,1
0,7,2,Evolucionistas,"Z=101 Md (vida longa)",101,0,1
0,7,2,Evolucionistas,"Z=96 Cm (vida longa)",96,0,1
0,7,1,Incrementalistas,"Z=114 Fl (vida longa)",114,0,1
0,7,1,Incrementalistas,"Z=111 Rg (vida longa)",111,0,1
0,8,0,Empiristas,"Z=76 Os (vida longa)",76,1,0
0,8,0,Empiristas,"Z=71 Lu (vida longa)",71,1,0
0,8,2,Evolucionistas,"Z=10 Ne (vida longa)",10,1,0
0,8,2,Evolucionistas,"Z=110 Ds (vida longa)",110,1,0
0,8,3,Isolados,"Z=67 Ho (vida longa)",67,1,0
0,9,0,Empiristas,"Z=26 Fe (vida longa)",26,1,0
0,9,1,Incrementalistas,"Z=36 Kr (vida longa)",36,1,0
0,9,1,Incrementalistas,"Z=102 No (vida longa)",102,1,0
0,9,3,Isolados,"Z=65 Tb (vida longa)",65,1,0
0,9,3,Isolados,"Z=21 Sc (vida longa)",21,1,0
0,9,3,Isolados,"Z=92 U (vida longa)",92,1,0
0,10,2,Evolucionistas,"Z=109 Mt (vida longa)",109,1,0
0,10,0,Empiristas,"Z=114 Fl (vida longa)",114,0,1
0,10,0,Empiristas,"Z=43 Tc (vida longa)",43,0,1
0,11,1,Incrementalistas,"Z=95 Am (vida longa)",95,0,0
0,12,0,Empiristas,"Z=42 Mo (vida longa)",42,1,0
0,12,0,Empiristas,"Z=111 Rg (vida longa)",111,0,0
0,12,3,Isolados,"Z=93 Np (vida longa)",93,1,0
0,13,1,Incrementalistas,"Z=108 Hs (vida longa)",108,1,0
0,13,2,Evolucionistas,"Z=20 Ca (vida longa)",20,1,0
0,13,3,Isolados,"Z=58 Ce (vida longa)",58,1,0
0,14,0,Empiristas,"Z=38 Sr (vida longa)",38,0,0
0,14,1,Incrementalistas,"Z=82 Pb (vida longa)",82,0,1
0,14,0,Empiristas,"Z=108 Hs (vida longa)",108,0,1
0,14,1,Incrementalistas,"Z=10 Ne (vida longa)",10,0,1
0,15,3,Isolados,"Z=54 Xe (vida longa)",54,1,0
0,16,1,Incrementalistas,"Z=107 Bh (vida longa)",107,1,0
0,16,2,Evolucionistas,"Z=11 Na (vida longa)",11,1,0
0,16,2,Evolucionistas,"Z=8 O (vida longa)",8,0,0
0,16,3,Isolados,"Z=80 Hg (vida longa)",80,1,0
0,16,0,Empiristas,"Z=110 Ds (vida longa)",110,0,1
0,16,2,Evolucionistas,"Z=82 Pb (vida longa)",82,0,1
0,17,1,Incrementalistas,"Z=105 Db (vida longa)",105,1,0
0,17,3,Isolados,"Z=18 Ar (vida longa)",18,1,0
0,17,3,Isolados,"Z=10 Ne (vida longa)",10,0,0
0,17,1,Incrementalistas,"Z=113 Nh (vida longa)",113,0,1
0,17,2,Evolucionistas,"Z=108 Hs (vida longa)",108,0,1
0,18,1,Incrementalistas,"Z=94 Pu (vida longa)",94,0,0
0,19,0,Empiristas,"Z=55 Cs (vida longa)",55,1,0
0,19,1,Incrementalistas,"Z=110 Ds (vida longa)",110,0,0
0,19,3,Isolados,"Z=90 Th (vida longa)",90,1,0
0,19,2,Evolucionistas,"Z=38 Sr (vida longa)",38,0,1
0,19,0,Empiristas,"Z=10 Ne (vida longa)",10,0,1
0,19,0,Empiristas,"Z=96 Cm (vida longa)",96,0,1
0,20,3,Isolados,"Z=5 B (vida longa)",5,1,0
0,21,0,Empiristas,"Z=105 Db (vida longa)",105,0,0
0,21,0,Empiristas,"Z=92 U (vida longa)",92,0,0
0,21,3,Isolados,"Z=50 Sn (vida longa)",50,1,0
0,21,3,Isolados,"Z=78 Pt (vida longa)",78,1,0
0,22,0,Empiristas,"Z=109 Mt (vida longa)",109,0,0
0,23,1,Incrementalistas,"Z=109 Mt (vida longa)",109,0,0
0,23,3,Isolados,"Z=89 Ac (vida longa)",89,1,0
0,24,0,Empiristas,"Z=41 Nb (vida longa)",41,0,0
0,24,1,Incrementalistas,"Z=83 Bi (vida longa)",83,1,0
0,24,1,Incrementalistas,"Z=44 Ru (vida longa)",44,1,0
0,25,0,Empiristas,"Z=102 No (vida longa)",102,0,0
0,25,0,Empiristas,"Z=19 K (vida longa)",19,1,0
0,25,0,Empiristas,"Z=67 Ho (vida longa)",67,0,0
0,27,1,Incrementalistas,"Z=112 Cn (vida longa)",112,0,0
0,27,2,Evolucionistas,"Z=106 Sg (vida longa)",106,1,0
0,28,0,Empiristas,"Z=113 Nh (vida longa)",113,0,0
0,28,2,Evolucionistas,"Z=107 Bh (vida longa)",107,0,1
0,29,0,Empiristas,"Z=68 Er (vida longa)",68,0,0
0,29,0,Empiristas,"Z=84 Po (vida longa)",84,1,0
0,29,0,Empiristas,"Z=20 Ca (vida longa)",20,0,1
0,29,2,Evolucionistas,"Z=99 Es (vida longa)",99,0,1
0,30,0,Empiristas,"Z=14 Si (vida longa)",14,1,0
0,30,0,Empiristas,"Z=103 Lr (vida longa)",103,1,0
0,30,0,Empiristas,"Z=112 Cn (vida longa)",112,0,0
0,30,0,Empiristas,"Z=45 Rh (vida longa)",45,1,0
0,30,1,Incrementalistas,"Z=104 Rf (vida longa)",104,1,0
0,30,3,Isolados,"Z=3 Li (vida longa)",3,1,0
0,30,3,Isolados,"Z=88 Ra (vida longa)",88,1,0
0,31,1,Incrementalistas,"Z=45 Rh (vida longa)",45,0,0
0,31,1,Incrementalistas,"Z=71 Lu (vida longa)",71,0,0
0,31,0,Empiristas,"Z=94 Pu (vida longa)",94,0,1
0,33,2,Evolucionistas,"Z=12 Mg (vida longa)",12,1,0
0,33,2,Evolucionistas,"Z=115 Mc (vida longa)",115,1,0
0,33,3,Isolados,"Z=97 Bk (vida longa)",97,0,0
0,34,0,Empiristas,"Z=3 Li (vida longa)",3,0,0
0,34,1,Incrementalistas,"Z=11 Na (vida longa)",11,0,0
0,35,0,Empiristas,"Z=57 La (vida longa)",57,1,0
0,35,3,Isolados,"Z=20 Ca (vida longa)",20,0,0
0,35,1,Incrementalistas,"Z=115 Mc (vida longa)",115,0,1
0,37,3,Isolados,"Z=44 Ru (vida longa)",44,0,0
0,37,1,Incrementalistas,"Z=26 Fe (vida longa)",26,0,1
0,37,0,Empiristas,"Z=115 Mc (vida longa)",115,0,1
0,38,3,Isolados,"Z=98 Cf (vida longa)",98,0,0
0,38,2,Evolucionistas,"Z=97 Bk (vida longa)",97,0,1
0,39,0,Empiristas,"Z=59 Pr (vida longa)",59,1,0
0,39,0,Empiristas,"Z=83 Bi (vida longa)",83,0,0
0,39,0,Empiristas,"Z=61 Pm (vida longa)",61,1,0
0,39,1,Incrementalistas,"Z=16 S (vida longa)",16,1,0
0,39,2,Evolucionistas,"Z=79 Au (vida longa)",79,0,0
0,39,2,Evolucionistas,"Z=4 Be (vida longa)",4,0,1
0,40,0,Empiristas,"Z=47 Ag (vida longa)",47,1,0
0,40,0,Empiristas,"Z=48 Cd (vida longa)",48,1,0
0,40,1,Incrementalistas,"Z=34 Se (vida longa)",34,1,0
0,40,2,Evolucionistas,"Z=9 F (vida longa)",9,1,0
0,40,3,Isolados,"Z=77 Ir (vida longa)",77,1,0
0,40,3,Isolados,"Z=4 Be (vida longa)",4,0,0
0,41,0,Empiristas,"Z=6 C (vida longa)",6,1,0
0,41,0,Empiristas,"Z=12 Mg (vida longa)",12,0,0
0,41,0,Empiristas,"Z=52 Te (vida longa)",52,1,0
0,41,2,Evolucionistas,"Z=18 Ar (vida longa)",18,0,0
0,41,3,Isolados,"Z=99 Es (vida longa)",99,0,0
0,41,3,Isolados,"Z=111 Rg (vida longa)",111,0,0
0,42,0,Empiristas,"Z=40 Zr (vida longa)",40,0,0
0,43,0,Empiristas,"Z=53 I (vida longa)",53,1,0
0,44,2,Evolucionistas,"Z=83 Bi (vida longa)",83,0,1
0,45,0,Empiristas,"Z=95 Am (vida longa)",95,0,0
0,45,2,Evolucionistas,"Z=95 Am (vida longa)",95,0,0
0,45,3,Isolados,"Z=112 Cn (vida longa)",112,0,0
0,46,2,Evolucionistas,"Z=94 Pu (vida longa)",94,0,0
0,46,3,Isolados,"nucleos efemeros",91.7526,0,0
0,46,3,Isolados,"Z=95 Am (vida longa)",95,0,0
0,47,0,Empiristas,"Z=85 At (vida longa)",85,1,0
0,48,1,Incrementalistas,"Z=106 Sg (vida longa)",106,0,0
0,48,2,Evolucionistas,"Z=5 B (vida longa)",5,0,0
0,48,3,Isolados,"Z=99 Es (vida longa)",99,0,0
0,49,3,Isolados,"Z=101 Md (vida longa)",101,0,0
0,49,3,Isolados,"Z=93 Np (vida longa)",93,0,0
0,50,0,Empiristas,"Z=78 Pt (vida longa)",78,0,0
0,50,3,Isolados,"Z=14 Si (vida longa)",14,0,0
0,50,3,Isolados,"Z=76 Os (vida longa)",76,0,0
0,51,0,Empiristas,"Z=73 Ta (vida longa)",73,1,0
0,51,0,Empiristas,"Z=33 As (vida longa)",33,1,0
0,51,0,Empiristas,"Z=46 Pd (vida longa)",46,0,0
0,51,1,Incrementalistas,"Z=30 Zn (vida longa)",30,1,0
0,51,3,Isolados,"Z=44 Ru (vida longa)",44,0,0
0,52,3,Isolados,"Z=113 Nh (vida longa)",113,0,0
0,53,0,Empiristas,"Z=28 Ni (vida longa)",28,1,0
0,53,0,Empiristas,"Z=30 Zn (vida longa)",30,0,0
0,53,1,Incrementalistas,"Z=22 Ti (vida longa)",22,1,0
0,53,3,Isolados,"Z=110 Ds (vida longa)",110,0,0
0,53,3,Isolados,"Z=98 Cf (vida longa)",98,0,0
0,54,0,Empiristas,"Z=81 Tl (vida longa)",81,1,0
0,54,3,Isolados,"Z=26 Fe (vida longa)",26,0,0
0,54,3,Isolados,"Z=100 Fm (vida longa)",100,0,0
0,55,0,Empiristas,"Z=72 Hf (vida longa)",72,1,0
0,55,3,Isolados,"Z=108 Hs (vida longa)",108,0,0
0,56,1,Incrementalistas,"Z=33 As (vida longa)",33,0,0
0,56,2,Evolucionistas,"Z=93 Np (vida longa)",93,0,0
0,56,3,Isolados,"Z=70 Yb (vida longa)",70,0,0
0,56,3,Isolados,"Z=109 Mt (vida longa)",109,0,0
0,57,0,Empiristas,"Z=32 Ge (vida longa)",32,1,0
0,58,2,Evolucionistas,"Z=48 Cd (vida longa)",48,0,0
0,59,0,Empiristas,"Z=2 He (vida longa)",2,0,0
0,59,0,Empiristas,"Z=60 Nd (vida longa)",60,1,0
0,59,3,Isolados,"Z=20 Ca (vida longa)",20,0,0
0,59,3,Isolados,"Z=114 Fl (vida longa)",114,0,0
0,60,0,Empiristas,"Z=34 Se (vida longa)",34,0,0
0,60,0,Empiristas,"Z=58 Ce (vida longa)",58,0,0
0,60,2,Evolucionistas,"Z=98 Cf (vida longa)",98,0,0
0,60,3,Isolados,"Z=106 Sg (vida longa)",106,0,0
0,60,3,Isolados,"Z=115 Mc (vida longa)",115,0,0
0,60,3,Isolados,"Z=109 Mt (vida longa)",109,0,0
0,61,1,Incrementalistas,"Z=13 Al (vida longa)",13,1,0
0,61,2,Evolucionistas,"Z=22 Ti (vida longa)",22,0,0
0,61,2,Evolucionistas,"Z=55 Cs (vida longa)",55,0,1
0,63,0,Empiristas,"Z=36 Kr (vida longa)",36,0,0
0,63,1,Incrementalistas,"Z=27 Co (vida longa)",27,1,0
0,63,3,Isolados,"Z=97 Bk (vida longa)",97,0,0
0,64,0,Empiristas,"Z=25 Mn (vida longa)",25,1,0
0,64,0,Empiristas,"Z=21 Sc (vida longa)",21,0,0
0,64,1,Incrementalistas,"Z=39 Y (vida longa)",39,1,0
0,64,3,Isolados,"Z=48 Cd (vida longa)",48,0,0
0,64,3,Isolados,"Z=40 Zr (vida longa)",40,0,0
0,65,1,Incrementalistas,"Z=68 Er (vida longa)",68,0,0
0,66,0,Empiristas,"Z=104 Rf (vida longa)",104,0,0
0,66,0,Empiristas,"Z=5 B (vida longa)",5,0,0
0,66,1,Incrementalistas,"Z=84 Po (vida longa)",84,0,0
0,66,2,Evolucionistas,"Z=40 Zr (vida longa)",40,0,0
0,67,0,Empiristas,"Z=18 Ar (vida longa)",18,0,0
0,67,2,Evolucionistas,"Z=81 Tl (vida longa)",81,0,1
0,67,1,Incrementalistas,"Z=60 Nd (vida longa)",60,0,1
0,68,0,Empiristas,"Z=90 Th (vida longa)",90,0,0
0,68,0,Empiristas,"Z=56 Ba (vida longa)",56,1,0
0,68,1,Incrementalistas,"Z=42 Mo (vida longa)",42,0,0
0,68,3,Isolados,"Z=76 Os (vida longa)",76,0,0
0,69,0,Empiristas,"Z=70 Yb (vida longa)",70,0,0
0,69,1,Incrementalistas,"Z=3 Li (vida longa)",3,0,0
0,69,3,Isolados,"Z=3 Li (vida longa)",3,0,0
0,71,1,Incrementalistas,"Z=5 B (vida longa)",5,0,0
0,71,1,Incrementalistas,"Z=81 Tl (vida longa)",81,0,0
0,71,1,Incrementalistas,"Z=69 Tm (vida longa)",69,0,0
0,71,2,Evolucionistas,"Z=16 S (vida longa)",16,0,0
0,72,0,Empiristas,"Z=16 S (vida longa)",16,0,0
0,72,0,Empiristas,"Z=17 Cl (vida longa)",17,1,0
0,72,2,Evolucionistas,"Z=62 Sm (vida longa)",62,1,0
0,73,2,Evolucionistas,"Z=71 Lu (vida longa)",71,0,1
0,75,2,Evolucionistas,"Z=102 No (vida longa)",102,0,0
0,75,3,Isolados,"Z=8 O (vida longa)",8,0,0
0,75,3,Isolados,"Z=68 Er (vida longa)",68,0,0
0,75,3,Isolados,"Z=32 Ge (vida longa)",32,0,0
0,76,3,Isolados,"Z=71 Lu (vida longa)",71,0,0
0,77,0,Empiristas,"Z=88 Ra (vida longa)",88,0,0
0,77,0,Empiristas,"Z=51 Sb (vida longa)",51,1,0
0,77,0,Empiristas,"Z=86 Rn (vida longa)",86,1,0
0,77,1,Incrementalistas,"Z=52 Te (vida longa)",52,0,0
0,77,1,Incrementalistas,"Z=90 Th (vida longa)",90,0,1
0,78,2,Evolucionistas,"Z=53 I (vida longa)",53,0,0
0,78,2,Evolucionistas,"Z=17 Cl (vida longa)",17,0,0
0,78,3,Isolados,"Z=62 Sm (vida longa)",62,0,0
0,79,2,Evolucionistas,"Z=25 Mn (vida longa)",25,0,0
0,79,3,Isolados,"Z=36 Kr (vida longa)",36,0,0
0,79,3,Isolados,"Z=87 Fr (vida longa)",87,1,0
0,79,1,Incrementalistas,"Z=72 Hf (vida longa)",72,0,1
0,79,0,Empiristas,"Z=106 Sg (vida longa)",106,0,1
0,80,0,Empiristas,"Z=62 Sm (vida longa)",62,0,0
0,80,2,Evolucionistas,"Z=105 Db (vida longa)",105,0,0
0,80,2,Evolucionistas,"Z=43 Tc (vida longa)",43,0,1
0,81,0,Empiristas,"Z=75 Re (vida longa)",75,1,0
0,82,0,Empiristas,"Z=15 P (vida longa)",15,1,0
0,83,0,Empiristas,"Z=29 Cu (vida longa)",29,1,0
0,83,0,Empiristas,"Z=50 Sn (vida longa)",50,0,0
0,83,0,Empiristas,"Z=66 Dy (vida longa)",66,0,0
0,83,2,Evolucionistas,"Z=6 C (vida longa)",6,0,0
0,83,3,Isolados,"Z=47 Ag (vida longa)",47,0,0
0,83,3,Isolados,"Z=108 Hs (vida longa)",108,0,0
0,84,1,Incrementalistas,"Z=24 Cr (vida longa)",24,1,0
0,85,2,Evolucionistas,"Z=3 Li (vida longa)",3,0,0
0,85,2,Evolucionistas,"Z=86 Rn (vida longa)",86,0,0
0,86,0,Empiristas,"Z=49 In (vida longa)",49,1,0
0,86,0,Empiristas,"Z=80 Hg (vida longa)",80,0,0
0,87,0,Empiristas,"Z=24 Cr (vida longa)",24,0,0
0,87,0,Empiristas,"Z=22 Ti (vida longa)",22,0,0
0,89,0,Empiristas,"Z=23 V (vida longa)",23,1,0
0,89,2,Evolucionistas,"Z=76 Os (vida longa)",76,0,0
0,89,3,Isolados,"Z=38 Sr (vida longa)",38,0,0
0,89,0,Empiristas,"Z=69 Tm (vida longa)",69,0,1
0,90,1,Incrementalistas,"Z=61 Pm (vida longa)",61,0,0
0,90,3,Isolados,"Z=42 Mo (vida longa)",42,0,0
0,90,1,Incrementalistas,"Z=93 Np (vida longa)",93,0,1
0,90,2,Evolucionistas,"Z=84 Po (vida longa)",84,0,1
0,91,3,Isolados,"Z=105 Db (vida longa)",105,0,0
0,91,3,Isolados,"Z=12 Mg (vida longa)",12,0,0
0,92,0,Empiristas,"Z=63 Eu (vida longa)",63,1,0
0,92,2,Evolucionistas,"Z=90 Th (vida longa)",90,0,0
0,93,0,Empiristas,"Z=77 Ir (vida longa)",77,0,0
0,93,0,Empiristas,"Z=87 Fr (vida longa)",87,0,0
0,93,1,Incrementalistas,"Z=85 At (vida longa)",85,0,0
0,93,2,Evolucionistas,"Z=52 Te (vida longa)",52,0,0
0,93,3,Isolados,"Z=107 Bh (vida longa)",107,0,0
0,94,0,Empiristas,"Z=54 Xe (vida longa)",54,0,0
0,95,0,Empiristas,"Z=11 Na (vida longa)",11,0,0
0,95,1,Incrementalistas,"Z=48 Cd (vida longa)",48,0,0
0,95,1,Incrementalistas,"Z=73 Ta (vida longa)",73,0,0
0,95,3,Isolados,"Z=13 Al (vida longa)",13,0,0
0,95,3,Isolados,"Z=86 Rn (vida longa)",86,0,0
0,96,1,Incrementalistas,"Z=58 Ce (vida longa)",58,0,0
0,97,3,Isolados,"Z=75 Re (vida longa)",75,0,0
0,97,3,Isolados,"Z=72 Hf (vida longa)",72,0,0
0,97,3,Isolados,"Z=46 Pd (vida longa)",46,0,0
0,98,0,Empiristas,"Z=13 Al (vida longa)",13,0,0
0,98,1,Incrementalistas,"Z=103 Lr (vida longa)",103,0,0
0,99,1,Incrementalistas,"Z=77 Ir (vida longa)",77,0,0
0,99,3,Isolados,"Z=102 No (vida longa)",102,0,0
0,100,2,Evolucionistas,"Z=74 W (vida longa)",74,0,0
0,100,2,Evolucionistas,"Z=2 He (vida longa)",2,0,0
0,100,3,Isolados,"Z=19 K (vida longa)",19,0,0
0,100,3,Isolados,"Z=30 Zn (vida longa)",30,0,0
0,100,3,Isolados,"Z=55 Cs (vida longa)",55,0,0
0,101,2,Evolucionistas,"Z=30 Zn (vida longa)",30,0,0
0,101,2,Evolucionistas,"Z=15 P (vida longa)",15,0,0
0,102,0,Empiristas,"Z=64 Gd (vida longa)",64,1,0
0,102,1,Incrementalistas,"Z=75 Re (vida longa)",75,0,0
0,102,2,Evolucionistas,"Z=13 Al (vida longa)",13,0,0
0,102,3,Isolados,"Z=49 In (vida longa)",49,0,0
0,102,3,Isolados,"Z=50 Sn (vida longa)",50,0,0
0,102,3,Isolados,"Z=26 Fe (vida longa)",26,0,0
0,103,1,Incrementalistas,"Z=50 Sn (vida longa)",50,0,0
0,103,3,Isolados,"Z=56 Ba (vida longa)",56,0,0
0,103,3,Isolados,"Z=74 W (vida longa)",74,0,0
0,104,2,Evolucionistas,"Z=56 Ba (vida longa)",56,0,0
0,105,2,Evolucionistas,"Z=80 Hg (vida longa)",80,0,0
0,105,3,Isolados,"Z=34 Se (vida longa)",34,0,0
0,105,3,Isolados,"Z=28 Ni (vida longa)",28,0,0
0,105,3,Isolados,"Z=52 Te (vida longa)",52,0,0
0,105,3,Isolados,"Z=11 Na (vida longa)",11,0,0
0,105,2,Evolucionistas,"Z=28 Ni (vida longa)",28,0,1
0,106,2,Evolucionistas,"Z=92 U (vida longa)",92,0,0
0,107,1,Incrementalistas,"Z=70 Yb (vida longa)",70,0,0
0,107,2,Evolucionistas,"Z=67 Ho (vida longa)",67,0,0
0,107,3,Isolados,"Z=85 At (vida longa)",85,0,0
0,107,3,Isolados,"Z=9 F (vida longa)",9,0,0
0,107,3,Isolados,"Z=24 Cr (vida longa)",24,0,0
0,107,2,Evolucionistas,"Z=60 Nd (vida longa)",60,0,1
0,108,2,Evolucionistas,"Z=77 Ir (vida longa)",77,0,1
0,109,1,Incrementalistas,"Z=32 Ge (vida longa)",32,0,1
0,110,1,Incrementalistas,"Z=56 Ba (vida longa)",56,0,0
0,110,1,Incrementalistas,"Z=49 In (vida longa)",49,0,0
0,110,1,Incrementalistas,"Z=87 Fr (vida longa)",87,0,0
0,110,3,Isolados,"Z=29 Cu (vida longa)",29,0,0
0,111,0,Empiristas,"Z=44 Ru (vida longa)",44,0,0
0,111,2,Evolucionistas,"Z=39 Y (vida longa)",39,0,1
0,112,2,Evolucionistas,"Z=72 Hf (vida longa)",72,0,0
0,112,3,Isolados,"Z=112 Cn (vida longa)",112,0,0
0,112,3,Isolados,"Z=114 Fl (vida longa)",114,0,0
0,112,3,Isolados,"Z=111 Rg (vida longa)",111,0,0
0,112,2,Evolucionistas,"Z=100 Fm (vida longa)",100,0,1
0,112,1,Incrementalistas,"Z=92 U (vida longa)",92,0,1
0,113,3,Isolados,"Z=31 Ga (vida longa)",31,1,0
0,113,3,Isolados,"Z=95 Am (vida longa)",95,0,0
0,114,0,Empiristas,"Z=31 Ga (vida longa)",31,0,0
0,114,2,Evolucionistas,"Z=37 Rb (vida longa)",37,1,0
0,115,2,Evolucionistas,"Z=75 Re (vida longa)",75,0,0
0,115,2,Evolucionistas,"Z=23 V (vida longa)",23,0,0
0,115,2,Evolucionistas,"Z=65 Tb (vida longa)",65,0,0
0,115,3,Isolados,"Z=109 Mt (vida longa)",109,0,0
0,115,3,Isolados,"Z=110 Ds (vida longa)",110,0,0
0,115,3,Isolados,"Z=26 Fe (vida longa)",26,0,0
0,115,2,Evolucionistas,"Z=73 Ta (vida longa)",73,0,1
0,116,1,Incrementalistas,"Z=80 Hg (vida longa)",80,0,0
0,117,1,Incrementalistas,"Z=111 Rg (vida longa)",111,0,0
0,117,3,Isolados,"Z=15 P (vida longa)",15,0,0
0,117,1,Incrementalistas,"Z=115 Mc (vida longa)",115,0,1
0,117,1,Incrementalistas,"Z=60 Nd (vida longa)",60,0,1
0,118,2,Evolucionistas,"Z=33 As (vida longa)",33,0,0
0,118,3,Isolados,"Z=6 C (vida longa)",6,0,0
0,118,3,Isolados,"Z=18 Ar (vida longa)",18,0,0
0,118,3,Isolados,"Z=4 Be (vida longa)",4,0,0
0,118,3,Isolados,"Z=2 He (vida longa)",2,0,0
0,119,1,Incrementalistas,"Z=106 Sg (vida longa)",106,0,0
0,120,0,Empiristas,"Z=65 Tb (vida longa)",65,0,0
0,120,2,Evolucionistas,"Z=89 Ac (vida longa)",89,0,0
0,120,1,Incrementalistas,"Z=2 He (vida longa)",2,0,1
0,121,0,Empiristas,"Z=27 Co (vida longa)",27,0,0
0,121,0,Empiristas,"Z=91 Pa (vida longa)",91,0,0
0,121,2,Evolucionistas,"Z=50 Sn (vida longa)",50,0,0
0,121,2,Evolucionistas,"Z=70 Yb (vida longa)",70,0,0
0,121,2,Evolucionistas,"Z=69 Tm (vida longa)",69,0,0
0,121,3,Isolados,"Z=51 Sb (vida longa)",51,0,0
0,122,2,Evolucionistas,"Z=42 Mo (vida longa)",42,0,0
0,122,2,Evolucionistas,"Z=47 Ag (vida longa)",47,0,0
0,122,3,Isolados,"Z=28 Ni (vida longa)",28,0,0
0,124,1,Incrementalistas,"Z=34 Se (vida longa)",34,0,0
0,124,2,Evolucionistas,"Z=88 Ra (vida longa)",88,0,0
0,125,0,Empiristas,"Z=37 Rb (vida longa)",37,0,0
0,125,2,Evolucionistas,"Z=68 Er (vida longa)",68,0,0
0,125,2,Evolucionistas,"Z=46 Pd (vida longa)",46,0,0
0,125,1,Incrementalistas,"Z=76 Os (vida longa)",76,0,1
0,126,1,Incrementalistas,"Z=100 Fm (vida longa)",100,0,0
0,126,3,Isolados,"Z=22 Ti (vida longa)",22,0,0
0,126,2,Evolucionistas,"Z=36 Kr (vida longa)",36,0,1
0,126,1,Incrementalistas,"Z=67 Ho (vida longa)",67,0,1
0,127,2,Evolucionistas,"Z=78 Pt (vida longa)",78,0,0
0,127,3,Isolados,"Z=82 Pb (vida longa)",82,0,0
0,128,1,Incrementalistas,"Z=96 Cm (vida longa)",96,0,0
0,128,3,Isolados,"Z=17 Cl (vida longa)",17,0,0
0,128,3,Isolados,"Z=93 Np (vida longa)",93,0,0
0,128,3,Isolados,"Z=90 Th (vida longa)",90,0,0
0,128,3,Isolados,"Z=32 Ge (vida longa)",32,0,0
0,129,3,Isolados,"Z=21 Sc (vida longa)",21,0,0
0,129,3,Isolados,"Z=73 Ta (vida longa)",73,0,0
0,130,0,Empiristas,"Z=89 Ac (vida longa)",89,0,0
0,130,1,Incrementalistas,"Z=24 Cr (vida longa)",24,0,0
0,130,3,Isolados,"Z=107 Bh (vida longa)",107,0,0
0,131,1,Incrementalistas,"Z=4 Be (vida longa)",4,0,0
0,131,2,Evolucionistas,"Z=104 Rf (vida longa)",104,0,0
0,131,3,Isolados,"Z=16 S (vida longa)",16,0,0
0,132,2,Evolucionistas,"Z=29 Cu (vida longa)",29,0,1
0,133,1,Incrementalistas,"Z=104 Rf (vida longa)",104,0,0
0,133,2,Evolucionistas,"Z=49 In (vida longa)",49,0,0
