rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
0,0,0,Empiristas,"nenhuma lei",0.505516,1,0
0,0,1,Incrementalistas,"nenhuma lei",0.483973,0,0
0,0,2,Evolucionistas,"nenhuma lei",0.503774,0,0
0,0,3,Isolados,"nenhuma lei",0.572926,0,0
0,0,3,Isolados,"Lei-B",0.648609,1,0
0,2,3,Isolados,"Lei-C",0.578038,1,0
0,3,0,Empiristas,"Lei-A",0.675564,1,0
0,3,2,Evolucionistas,"Lei-C",0.727313,0,0
0,8,0,Empiristas,"Lei-B",0.691125,0,0
0,8,0,Empiristas,"Lei-C",0.737501,0,0
0,8,1,Incrementalistas,"Lei-C",0.727313,0,1
0,10,2,Evolucionistas,"Lei-A",0.766689,0,1
0,12,1,Incrementalistas,"Lei-A",0.766689,0,1
0,19,3,Isolados,"Lei-A",0.62513,0,0
0,21,1,Incrementalistas,"Lei-B",0.691125,0,1
0,26,3,Isolados,"Lei-D",0.699756,1,0
0,29,2,Evolucionistas,"Lei-B",0.691125,0,1
0,31,2,Evolucionistas,"Lei-D",0.658315,0,0
0,32,0,Empiristas,"Lei-A+Lei-C",0.783052,1,0
0,35,2,Evolucionistas,"Lei-B+Lei-C",0.896439,1,0
0,36,3,Isolados,"Lei-B+Lei-C",0.733011,0,0
0,41,2,Evolucionistas,"Lei-A+Lei-C",0.771779,0,0
0,42,0,Empiristas,"Lei-D",0.605184,0,0
0,46,0,Empiristas,"Lei-B+Lei-C",0.78995,0,0
0,49,1,Incrementalistas,"Lei-B+Lei-C",0.896439,0,1
0,49,1,Incrementalistas,"Lei-A+Lei-C",0.771779,0,1
0,51,1,Incrementalistas,"Lei-D",0.605184,0,1
0,59,3,Isolados,"Lei-A+Lei-C",0.744117,0,0
0,63,3,Isolados,"Lei-A+Lei-C+Lei-D",0.854025,1,0
0,70,3,Isolados,"Lei-C",0.632147,0,0
0,70,3,Isolados,"Lei-B+Lei-C",0.786585,0,0
0,74,3,Isolados,"Lei-A",0.687847,0,0
0,82,1,Incrementalistas,"Lei-A+Lei-D",0.713428,1,0
0,102,0,Empiristas,"Lei-A+Lei-D",0.713428,0,1
0,109,3,Isolados,"Lei-C+Lei-D",0.817487,1,0
0,109,2,Evolucionistas,"Lei-A+Lei-D",0.74334,0,1
0,122,3,Isolados,"Lei-A+Lei-C+Lei-D",0.902948,0,0
0,132,3,Isolados,"Lei-A+Lei-D",0.761436,0,0
0,144,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.903136,0,0
0,151,2,Evolucionistas,"Lei-C+Lei-D",0.833843,0,0
0,157,0,Empiristas,"Lei-C+Lei-D",0.732223,0,0
0,166,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.822558,0,0
0,167,1,Incrementalistas,"Lei-C",0.768246,0,0
0,167,1,Incrementalistas,"Lei-B+Lei-C",0.925475,0,0
0,168,1,Incrementalistas,"Lei-D",0.651376,0,0
0,177,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.922659,0,1
0,196,1,Incrementalistas,"Lei-C+Lei-D",0.799896,0,0
0,202,2,Evolucionistas,"Lei-B",0.779293,0,0
0,202,2,Evolucionistas,"Lei-C",0.858169,0,0
0,203,2,Evolucionistas,"Lei-A+Lei-D",0.808125,0,1
0,233,0,Empiristas,"Lei-B+Lei-C",0.908206,0,0
1,0,0,Empiristas,"nenhuma lei",0.473183,1,0
1,0,1,Incrementalistas,"Lei-C",0.534418,1,0
1,0,1,Incrementalistas,"nenhuma lei",0.487805,0,0
1,0,2,Evolucionistas,"nenhuma lei",0.50896,0,0
1,0,3,Isolados,"nenhuma lei",0.491843,0,0
1,2,0,Empiristas,"Lei-C",0.609799,0,1
1,5,2,Evolucionistas,"Lei-C",0.74223,0,1
1,7,3,Isolados,"Lei-A",0.582984,1,0
1,10,0,Empiristas,"Lei-D",0.585313,1,0
1,12,1,Incrementalistas,"Lei-B+Lei-C",0.839982,1,0
1,12,0,Empiristas,"Lei-B+Lei-C",0.839982,0,1
1,13,1,Incrementalistas,"Lei-D",0.585313,0,1
1,16,1,Incrementalistas,"Lei-B",0.689612,1,0
1,17,0,Empiristas,"Lei-B",0.60003,0,0
1,20,2,Evolucionistas,"Lei-B+Lei-C",0.839982,0,1
1,22,3,Isolados,"Lei-C",0.745303,0,0
1,27,2,Evolucionistas,"Lei-B",0.668108,0,0
1,30,3,Isolados,"Lei-D",0.565932,0,0
1,31,2,Evolucionistas,"Lei-A",0.641956,0,0
1,36,0,Empiristas,"Lei-C+Lei-D",0.777765,1,0
1,40,0,Empiristas,"Lei-A",0.641956,0,1
1,50,1,Incrementalistas,"Lei-A",0.641956,0,1
1,51,2,Evolucionistas,"Lei-D",0.757027,0,1
1,54,1,Incrementalistas,"Lei-C+Lei-D",0.796496,0,0
1,60,0,Empiristas,"Lei-A+Lei-D",0.667589,1,0
1,62,3,Isolados,"Lei-B+Lei-C",0.95191,0,0
1,64,3,Isolados,"nenhuma lei",0.4858,0,0
1,64,1,Incrementalistas,"Lei-A+Lei-D",0.667589,0,1
1,73,3,Isolados,"nenhuma lei",0.477419,0,0
1,84,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.792109,1,0
1,86,1,Incrementalistas,"Lei-B",0.751399,0,0
1,86,1,Incrementalistas,"Lei-B+Lei-C",0.881247,0,0
1,87,3,Isolados,"Lei-B",0.689629,0,0
1,90,1,Incrementalistas,"Lei-D",0.757027,0,1
1,91,3,Isolados,"Lei-B+Lei-C",0.828643,0,0
1,97,2,Evolucionistas,"Lei-C+Lei-D",0.796496,0,1
1,119,0,Empiristas,"Lei-A+Lei-C",0.772348,1,0
1,127,3,Isolados,"Lei-C",0.754944,0,0
1,131,2,Evolucionistas,"Lei-A+Lei-D",0.751173,0,1
1,132,1,Incrementalistas,"Lei-A+Lei-D",0.751173,0,1
1,132,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.808374,0,1
1,151,1,Incrementalistas,"Lei-C",0.690374,0,0
1,151,1,Incrementalistas,"Lei-A+Lei-C",0.786405,0,1
1,152,3,Isolados,"Lei-C+Lei-D",0.722571,0,0
1,153,1,Incrementalistas,"Lei-A+Lei-D",0.751173,0,1
1,156,3,Isolados,"Lei-A+Lei-C",0.830866,0,0
1,174,2,Evolucionistas,"Lei-A+Lei-C",0.789019,0,0
1,178,3,Isolados,"Lei-A+Lei-D",0.766905,0,0
1,205,3,Isolados,"Lei-A+Lei-C+Lei-D",0.82438,0,0
1,217,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.923324,0,1
1,277,3,Isolados,"Lei-B+Lei-C",0.94139,0,0
1,277,3,Isolados,"Lei-A",0.801817,0,0
1,278,3,Isolados,"Lei-A+Lei-C",0.870399,0,0
1,286,3,Isolados,"Lei-C+Lei-D",0.873097,0,0
2,0,0,Empiristas,"nenhuma lei",0.545352,1,0
2,0,1,Incrementalistas,"nenhuma lei",0.479784,0,0
2,0,2,Evolucionistas,"nenhuma lei",0.418561,0,0
2,0,3,Isolados,"nenhuma lei",0.544257,0,0
2,4,0,Empiristas,"Lei-A+Lei-C",0.733289,1,0
2,5,2,Evolucionistas,"Lei-A+Lei-C",0.733289,0,1
2,6,0,Empiristas,"Lei-D",0.748381,1,0
2,6,0,Empiristas,"Lei-A",0.61727,1,0
2,7,2,Evolucionistas,"Lei-C",0.623244,1,0
2,9,3,Isolados,"Lei-D",0.705468,0,0
2,11,1,Incrementalistas,"Lei-A+Lei-C",0.733289,0,1
2,13,1,Incrementalistas,"Lei-C",0.623244,0,1
2,14,1,Incrementalistas,"Lei-D",0.748381,0,1
2,15,2,Evolucionistas,"Lei-D",0.748381,0,1
2,19,1,Incrementalistas,"Lei-B",0.699608,1,0
2,21,1,Incrementalistas,"Lei-B+Lei-C",0.814258,1,0
2,21,2,Evolucionistas,"Lei-B+Lei-C",0.814258,0,1
2,21,2,Evolucionistas,"Lei-B",0.699608,0,1
2,23,2,Evolucionistas,"Lei-C+Lei-D",0.835668,1,0
2,24,1,Incrementalistas,"Lei-A",0.68882,0,0
2,24,0,Empiristas,"Lei-C",0.657806,0,1
2,26,1,Incrementalistas,"Lei-C+Lei-D",0.835668,0,1
2,27,0,Empiristas,"Lei-C+Lei-D",0.835668,0,1
2,27,0,Empiristas,"Lei-B+Lei-C",0.82899,0,1
2,28,0,Empiristas,"Lei-B",0.699608,0,1
2,36,2,Evolucionistas,"Lei-A",0.74288,0,0
2,38,3,Isolados,"Lei-A",0.598996,0,0
2,44,3,Isolados,"Lei-C",0.702491,0,0
2,54,3,Isolados,"Lei-B",0.620076,0,0
2,62,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.828838,1,0
2,64,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.934922,0,0
2,65,3,Isolados,"Lei-A+Lei-C",0.766571,0,0
2,65,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.828838,0,1
2,75,1,Incrementalistas,"Lei-A+Lei-D",0.685569,1,0
2,77,0,Empiristas,"Lei-A+Lei-D",0.774053,0,0
2,79,2,Evolucionistas,"Lei-A+Lei-D",0.757531,0,0
2,91,3,Isolados,"Lei-A+Lei-C+Lei-D",0.821733,0,0
2,98,2,Evolucionistas,"Lei-A",0.748076,0,0
2,98,2,Evolucionistas,"Lei-A+Lei-D",0.810044,0,1
2,99,3,Isolados,"Lei-C+Lei-D",0.750799,0,0
2,100,2,Evolucionistas,"Lei-A+Lei-C",0.880404,0,1
2,104,3,Isolados,"Lei-A+Lei-D",0.707656,0,0
2,110,3,Isolados,"Lei-B+Lei-C",0.886968,0,0
2,130,2,Evolucionistas,"Lei-B",0.730956,0,0
2,148,0,Empiristas,"Lei-C",0.583126,0,0
2,149,0,Empiristas,"Lei-C+Lei-D",0.793218,0,0
2,158,0,Empiristas,"Lei-B+Lei-C",0.935204,0,1
2,227,0,Empiristas,"nenhuma lei",0.565023,0,0
2,227,0,Empiristas,"Lei-B+Lei-C",0.78421,0,0
2,227,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.886447,0,0
2,227,0,Empiristas,"Lei-A+Lei-D",0.703849,0,0
2,227,0,Empiristas,"Lei-C",0.711041,0,0
2,227,0,Empiristas,"Lei-D",0.72879,0,0
2,227,0,Empiristas,"Lei-C+Lei-D",0.785904,0,0
2,235,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.939506,0,0
2,235,1,Incrementalistas,"Lei-C+Lei-D",0.822934,0,0
2,235,1,Incrementalistas,"Lei-A+Lei-D",0.832793,0,0
2,235,1,Incrementalistas,"Lei-C",0.695253,0,0
2,235,1,Incrementalistas,"Lei-A",0.674666,0,0
2,272,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",1,0,0
2,272,2,Evolucionistas,"Lei-C+Lei-D",0.819792,0,0
2,272,2,Evolucionistas,"Lei-D",0.666371,0,0
2,274,2,Evolucionistas,"Lei-A",0.625609,0,0
3,0,0,Empiristas,"nenhuma lei",0.506646,1,0
3,0,1,Incrementalistas,"nenhuma lei",0.540598,0,0
3,0,2,Evolucionistas,"nenhuma lei",0.54589,0,0
3,0,3,Isolados,"nenhuma lei",0.463376,0,0
3,6,0,Empiristas,"Lei-A",0.658526,1,0
3,6,1,Incrementalistas,"Lei-A",0.641871,0,0
3,6,2,Evolucionistas,"Lei-B",0.716604,1,0
3,6,0,Empiristas,"Lei-B",0.716604,0,1
3,7,0,Empiristas,"Lei-D",0.6129,1,0
3,7,2,Evolucionistas,"Lei-A",0.641871,0,1
3,7,1,Incrementalistas,"Lei-B",0.716604,0,1
3,14,0,Empiristas,"Lei-C",0.608047,1,0
3,14,1,Incrementalistas,"Lei-B+Lei-C",0.821774,1,0
3,14,0,Empiristas,"Lei-B+Lei-C",0.821774,0,1
3,15,1,Incrementalistas,"Lei-C",0.674762,0,0
3,17,2,Evolucionistas,"Lei-B+Lei-C",0.900226,0,0
3,22,2,Evolucionistas,"Lei-C",0.692074,0,1
3,24,2,Evolucionistas,"Lei-D",0.65466,0,1
3,28,1,Incrementalistas,"Lei-D",0.65466,0,1
3,30,1,Incrementalistas,"Lei-A+Lei-C",0.814291,1,0
3,34,0,Empiristas,"Lei-A+Lei-C",0.71191,0,0
3,36,3,Isolados,"Lei-D",0.616966,0,0
3,39,2,Evolucionistas,"Lei-A+Lei-C",0.765195,0,0
3,46,3,Isolados,"Lei-A",0.631506,0,0
3,52,3,Isolados,"Lei-C",0.562777,0,0
3,77,3,Isolados,"Lei-B",0.654076,0,0
3,91,0,Empiristas,"Lei-C+Lei-D",0.721713,1,0
3,91,0,Empiristas,"Lei-B+Lei-C",0.957404,0,1
3,94,0,Empiristas,"Lei-C",0.683399,0,0
3,98,1,Incrementalistas,"Lei-C+Lei-D",0.721713,0,1
3,101,3,Isolados,"Lei-B+Lei-C",0.672819,0,0
3,107,0,Empiristas,"Lei-A+Lei-D",0.778649,1,0
3,107,3,Isolados,"Lei-A+Lei-C",0.695022,0,0
3,148,1,Incrementalistas,"Lei-A+Lei-D",0.763108,0,0
3,148,2,Evolucionistas,"Lei-C+Lei-D",0.735515,0,1
3,167,2,Evolucionistas,"Lei-A+Lei-D",0.808134,0,1
3,179,3,Isolados,"Lei-A+Lei-D",0.857543,0,0
3,184,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.913002,1,0
3,184,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.866143,0,0
3,192,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.80697,0,0
3,193,3,Isolados,"Lei-C+Lei-D",0.82333,0,0
3,286,3,Isolados,"Lei-A+Lei-C+Lei-D",0.88609,0,0
4,0,0,Empiristas,"nenhuma lei",0.539283,1,0
4,0,1,Incrementalistas,"nenhuma lei",0.480205,0,0
4,0,2,Evolucionistas,"nenhuma lei",0.49002,0,0
4,0,2,Evolucionistas,"Lei-A",0.56516,1,0
4,0,3,Isolados,"nenhuma lei",0.498904,0,0
4,0,0,Empiristas,"Lei-A",0.56516,0,1
4,2,1,Incrementalistas,"Lei-D",0.636867,1,0
4,2,1,Incrementalistas,"Lei-A",0.622201,0,1
4,2,2,Evolucionistas,"Lei-D",0.636867,0,1
4,4,0,Empiristas,"Lei-D",0.640986,0,0
4,13,0,Empiristas,"Lei-A+Lei-C",0.701309,1,0
4,18,3,Isolados,"Lei-C",0.601501,1,0
4,24,0,Empiristas,"Lei-B",0.675201,1,0
4,24,2,Evolucionistas,"Lei-A+Lei-D",0.719586,1,0
4,31,3,Isolados,"Lei-D",0.595032,0,0
4,35,1,Incrementalistas,"Lei-B",0.640268,0,0
4,37,3,Isolados,"Lei-A",0.697479,0,0
4,38,1,Incrementalistas,"Lei-C+Lei-D",0.714367,1,0
4,43,2,Evolucionistas,"Lei-C+Lei-D",0.800956,0,1
4,43,2,Evolucionistas,"Lei-B",0.640314,0,1
4,44,1,Incrementalistas,"Lei-C",0.60781,0,0
4,44,0,Empiristas,"Lei-C+Lei-D",0.800956,0,1
4,50,3,Isolados,"Lei-B+Lei-C",0.739396,1,0
4,52,3,Isolados,"Lei-A+Lei-D",0.817887,0,0
4,54,2,Evolucionistas,"Lei-C",0.671839,0,0
4,54,3,Isolados,"Lei-A+Lei-C",0.737856,0,0
4,54,0,Empiristas,"Lei-C",0.671839,0,1
4,56,2,Evolucionistas,"Lei-A+Lei-C",0.71141,0,1
4,57,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.867284,1,0
4,57,1,Incrementalistas,"Lei-A+Lei-C",0.784921,0,0
4,57,1,Incrementalistas,"Lei-A+Lei-D",0.815475,0,1
4,59,3,Isolados,"Lei-B",0.733289,0,0
4,60,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.867284,0,1
4,61,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.867284,0,1
4,68,0,Empiristas,"Lei-A+Lei-D",0.690503,0,0
4,103,1,Incrementalistas,"Lei-B+Lei-C",0.783356,0,0
4,128,2,Evolucionistas,"Lei-B+Lei-C",0.858178,0,1
4,140,0,Empiristas,"Lei-B+Lei-C",0.858178,0,1
4,150,3,Isolados,"Lei-C+Lei-D",0.716211,0,0
5,0,0,Empiristas,"nenhuma lei",0.530607,1,0
5,0,1,Incrementalistas,"nenhuma lei",0.509883,0,0
5,0,2,Evolucionistas,"nenhuma lei",0.572758,0,0
5,0,2,Evolucionistas,"Lei-A",0.586961,1,0
5,0,3,Isolados,"nenhuma lei",0.489208,0,0
5,4,1,Incrementalistas,"Lei-A",0.658647,0,1
5,5,0,Empiristas,"Lei-B",0.648955,1,0
5,5,0,Empiristas,"Lei-A",0.668393,0,0
5,11,1,Incrementalistas,"Lei-B",0.648955,0,1
5,12,2,Evolucionistas,"Lei-B",0.584343,0,0
5,22,1,Incrementalistas,"Lei-B+Lei-C",0.770995,1,0
5,25,2,Evolucionistas,"Lei-B+Lei-C",0.783969,0,1
5,30,3,Isolados,"Lei-A",0.693104,0,0
5,32,0,Empiristas,"Lei-D",0.732392,1,0
5,32,1,Incrementalistas,"Lei-C",0.678421,1,0
5,32,0,Empiristas,"Lei-B+Lei-C",0.798514,0,1
5,33,1,Incrementalistas,"Lei-D",0.732392,0,1
5,33,2,Evolucionistas,"Lei-D",0.732392,0,1
5,37,0,Empiristas,"Lei-C",0.627083,0,0
5,39,3,Isolados,"Lei-D",0.626669,0,0
5,41,0,Empiristas,"Lei-C+Lei-D",0.648242,1,0
5,48,2,Evolucionistas,"Lei-C",0.573974,0,0
5,51,1,Incrementalistas,"Lei-C+Lei-D",0.648242,0,1
5,54,3,Isolados,"Lei-B",0.676451,0,0
5,55,3,Isolados,"Lei-A+Lei-D",0.651132,1,0
5,60,2,Evolucionistas,"Lei-A",0.658998,0,0
5,67,3,Isolados,"Lei-C",0.568536,0,0
5,73,3,Isolados,"Lei-C+Lei-D",0.711999,0,0
5,86,3,Isolados,"Lei-A+Lei-C",0.781955,1,0
5,87,1,Incrementalistas,"Lei-A+Lei-C",0.800864,0,0
5,89,0,Empiristas,"Lei-A+Lei-C",0.800864,0,1
5,90,2,Evolucionistas,"Lei-A+Lei-C",0.800864,0,1
5,106,0,Empiristas,"Lei-A+Lei-D",0.73424,0,0
5,124,2,Evolucionistas,"Lei-C+Lei-D",0.749148,0,0
5,151,2,Evolucionistas,"Lei-A+Lei-D",0.830543,0,1
5,152,1,Incrementalistas,"Lei-A+Lei-D",0.830543,0,1
5,157,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.900307,1,0
5,167,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.906571,0,0
5,167,3,Isolados,"Lei-B+Lei-C",0.846345,0,0
5,178,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.906571,0,0
5,187,3,Isolados,"Lei-A+Lei-C+Lei-D",0.886713,0,0
5,190,2,Evolucionistas,"Lei-B+Lei-C",0.98783,0,0
5,190,2,Evolucionistas,"nenhuma lei",0.661877,0,0
5,190,2,Evolucionistas,"Lei-C",0.776057,0,0
5,202,2,Evolucionistas,"Lei-C+Lei-D",0.908141,0,1
6,0,0,Empiristas,"nenhuma lei",0.503688,1,0
6,0,1,Incrementalistas,"nenhuma lei",0.455862,0,0
6,0,2,Evolucionistas,"nenhuma lei",0.549682,0,0
6,0,3,Isolados,"nenhuma lei",0.485962,0,0
6,1,2,Evolucionistas,"Lei-A",0.687983,1,0
6,3,2,Evolucionistas,"Lei-D",0.605753,1,0
6,7,1,Incrementalistas,"Lei-A",0.723926,0,1
6,8,0,Empiristas,"Lei-C",0.644317,1,0
6,8,2,Evolucionistas,"Lei-A+Lei-C",0.797531,1,0
6,9,0,Empiristas,"Lei-B",0.695985,1,0
6,10,0,Empiristas,"Lei-A+Lei-C",0.80326,0,1
6,10,2,Evolucionistas,"Lei-B",0.705374,0,1
6,11,0,Empiristas,"Lei-A",0.723926,0,1
6,11,1,Incrementalistas,"Lei-A+Lei-C",0.80326,0,1
6,11,1,Incrementalistas,"Lei-C",0.644317,0,1
6,14,2,Evolucionistas,"Lei-A+Lei-D",0.741283,1,0
6,17,3,Isolados,"Lei-B",0.724609,0,0
6,18,2,Evolucionistas,"Lei-C",0.667788,0,1
6,19,1,Incrementalistas,"Lei-B",0.705374,0,1
6,24,3,Isolados,"Lei-A",0.542026,0,0
6,30,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.854841,1,0
6,30,3,Isolados,"Lei-D",0.657879,0,0
6,31,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.854841,0,1
6,32,0,Empiristas,"Lei-D",0.600547,0,0
6,32,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.854841,0,1
6,32,0,Empiristas,"Lei-A+Lei-D",0.794338,0,1
6,34,2,Evolucionistas,"Lei-B+Lei-C",0.811792,1,0
6,35,1,Incrementalistas,"Lei-D",0.631775,0,0
6,39,1,Incrementalistas,"Lei-A+Lei-D",0.794338,0,1
6,41,3,Isolados,"Lei-C",0.716243,0,0
6,42,1,Incrementalistas,"Lei-C+Lei-D",0.780605,1,0
6,44,0,Empiristas,"Lei-C+Lei-D",0.69078,0,0
6,44,2,Evolucionistas,"Lei-C+Lei-D",0.786097,0,0
6,46,0,Empiristas,"Lei-B+Lei-C",0.794347,0,0
6,53,1,Incrementalistas,"Lei-B+Lei-C",0.836421,0,1
6,57,3,Isolados,"Lei-B+Lei-C",0.816212,0,0
6,66,3,Isolados,"Lei-A+Lei-C",0.682424,0,0
6,113,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.982376,0,0
6,116,0,Empiristas,"Lei-C",0.693175,0,0
6,134,0,Empiristas,"Lei-B+Lei-C",0.874668,0,1
6,143,1,Incrementalistas,"Lei-A+Lei-D",0.740141,0,0
6,143,1,Incrementalistas,"Lei-C+Lei-D",0.847342,0,0
6,143,3,Isolados,"Lei-C+Lei-D",0.77056,0,0
6,143,1,Incrementalistas,"Lei-A",0.780747,0,1
6,145,1,Incrementalistas,"Lei-B",0.597665,0,0
6,157,3,Isolados,"Lei-A+Lei-D",0.749186,0,0
6,172,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.923992,0,0
6,172,0,Empiristas,"nenhuma lei",0.59454,0,0
6,176,0,Empiristas,"Lei-B+Lei-C",0.934832,0,1
6,179,3,Isolados,"Lei-A+Lei-C+Lei-D",0.868786,0,0
6,182,2,Evolucionistas,"Lei-B",0.548632,0,0
6,182,2,Evolucionistas,"Lei-C+Lei-D",0.862831,0,0
6,196,0,Empiristas,"Lei-A+Lei-D",0.803566,0,0
6,196,0,Empiristas,"nenhuma lei",0.440182,0,0
6,196,0,Empiristas,"Lei-A+Lei-C",0.816854,0,0
6,230,2,Evolucionistas,"Lei-B",0.675645,0,0
6,230,2,Evolucionistas,"Lei-A",0.705362,0,0
6,231,2,Evolucionistas,"Lei-C+Lei-D",0.786246,0,0
6,258,3,Isolados,"Lei-B",0.787506,0,0
6,258,3,Isolados,"nenhuma lei",0.596299,0,0
6,262,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.968614,0,0
6,262,2,Evolucionistas,"Lei-A+Lei-D",0.847895,0,0
6,262,2,Evolucionistas,"Lei-B+Lei-C",0.816294,0,0
6,262,2,Evolucionistas,"Lei-A+Lei-C",0.760484,0,0
6,262,2,Evolucionistas,"Lei-A",0.726371,0,0
7,0,0,Empiristas,"nenhuma lei",0.4955,1,0
7,0,0,Empiristas,"Lei-A",0.578827,1,0
7,0,1,Incrementalistas,"nenhuma lei",0.601321,0,0
7,0,2,Evolucionistas,"Lei-D",0.642995,1,0
7,0,2,Evolucionistas,"nenhuma lei",0.545746,0,0
7,0,3,Isolados,"nenhuma lei",0.594071,0,0
7,0,2,Evolucionistas,"Lei-A",0.578827,0,1
7,0,0,Empiristas,"Lei-D",0.642995,0,1
7,2,0,Empiristas,"Lei-A+Lei-D",0.785688,1,0
7,4,2,Evolucionistas,"Lei-A+Lei-D",0.820348,0,1
7,7,0,Empiristas,"Lei-B",0.658113,1,0
7,8,1,Incrementalistas,"Lei-A+Lei-D",0.820348,0,1
7,8,1,Incrementalistas,"Lei-A",0.583061,0,1
7,9,1,Incrementalistas,"Lei-D",0.659808,0,1
7,11,0,Empiristas,"Lei-A+Lei-C",0.710112,1,0
7,20,2,Evolucionistas,"Lei-C",0.689765,1,0
7,22,2,Evolucionistas,"Lei-A",0.749641,0,0
7,24,2,Evolucionistas,"nenhuma lei",0.471368,0,0
7,25,2,Evolucionistas,"Lei-A+Lei-C",0.812797,0,0
7,27,1,Incrementalistas,"Lei-A+Lei-C",0.830169,0,1
7,29,1,Incrementalistas,"Lei-C",0.679157,0,0
7,31,2,Evolucionistas,"Lei-D",0.61132,0,0
7,32,0,Empiristas,"Lei-C",0.646395,0,0
7,35,2,Evolucionistas,"Lei-C+Lei-D",0.771478,1,0
7,38,1,Incrementalistas,"Lei-B",0.66812,0,0
7,44,3,Isolados,"Lei-D",0.594771,0,0
7,52,2,Evolucionistas,"nenhuma lei",0.526594,0,0
7,52,3,Isolados,"Lei-A",0.666098,0,0
7,53,2,Evolucionistas,"Lei-A",0.636924,0,0
7,53,2,Evolucionistas,"Lei-A+Lei-D",0.760978,0,0
7,54,2,Evolucionistas,"Lei-B",0.701109,0,1
7,55,3,Isolados,"Lei-A+Lei-D",0.676051,0,0
7,56,2,Evolucionistas,"Lei-C",0.691298,0,0
7,57,1,Incrementalistas,"Lei-A+Lei-C+Lei-D",0.878909,1,0
7,58,0,Empiristas,"Lei-A+Lei-C+Lei-D",0.84128,0,0
7,58,2,Evolucionistas,"Lei-A+Lei-C+Lei-D",0.878909,0,1
7,59,0,Empiristas,"Lei-C+Lei-D",0.811196,0,0
7,67,0,Empiristas,"Lei-B+Lei-C",0.739701,1,0
7,69,1,Incrementalistas,"Lei-C+Lei-D",0.807405,0,0
7,75,2,Evolucionistas,"Lei-B+Lei-C",0.739701,0,1
7,77,3,Isolados,"Lei-B",0.534875,0,0
7,78,1,Incrementalistas,"Lei-B+Lei-C",0.739701,0,1
7,87,2,Evolucionistas,"nenhuma lei",0.453153,0,0
7,88,2,Evolucionistas,"Lei-D",0.734692,0,1
7,91,2,Evolucionistas,"Lei-B+Lei-C",0.801714,0,1
7,92,3,Isolados,"Lei-C",0.657217,0,0
7,96,3,Isolados,"Lei-A+Lei-C",0.811297,0,0
7,105,3,Isolados,"Lei-A+Lei-C+Lei-D",0.853771,0,0
7,111,3,Isolados,"Lei-B+Lei-C",0.805906,0,0
7,113,0,Empiristas,"nenhuma lei",0.479044,0,0
7,114,3,Isolados,"Lei-C+Lei-D",0.633314,0,0
7,118,0,Empiristas,"Lei-A+Lei-D",0.891859,0,0
7,192,0,Empiristas,"nenhuma lei",0.49564,0,0
7,194,0,Empiristas,"Lei-B+Lei-C",0.781037,0,0
7,282,2,Evolucionistas,"Lei-D",0.540885,0,0
7,282,2,Evolucionistas,"Lei-C+Lei-D",0.798926,0,0
7,290,2,Evolucionistas,"Lei-B+Lei-C",0.91192,0,1
8,0,0,Empiristas,"nenhuma lei",0.487689,1,0
8,0,1,Incrementalistas,"Lei-B+Lei-C",0.734578,1,0
8,0,1,Incrementalistas,"nenhuma lei",0.4605,0,0
8,0,2,Evolucionistas,"nenhuma lei",0.532126,0,0
8,0,3,Isolados,"Lei-C",0.639144,1,0
8,0,3,Isolados,"nenhuma lei",0.495627,0,0
8,0,2,Evolucionistas,"Lei-B+Lei-C",0.734578,0,1
8,1,1,Incrementalistas,"Lei-C",0.634032,0,0
8,1,2,Evolucionistas,"Lei-B",0.672003,1,0
8,1,0,Empiristas,"Lei-B+Lei-C",0.734578,0,1
8,2,1,Incrementalistas,"Lei-B",0.627213,0,0
8,3,0,Empiristas,"Lei-C",0.618219,0,0
8,4,0,Empiristas,"Lei-B",0.634371,0,0
