rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,155,2,Evolucionistas,0.98783,10,2087
0,155,3,Isolados,0.970008,10,1975
0,160,0,Empiristas,0.98783,9,2326
0,160,1,Incrementalistas,0.98783,8,2318
0,160,2,Evolucionistas,0.98783,10,2316
0,160,3,Isolados,0.970008,10,2203
0,165,0,Empiristas,0.98783,9,2577
0,165,1,Incrementalistas,0.98783,8,2573
0,165,2,Evolucionistas,0.98783,10,2566
0,165,3,Isolados,0.98783,10,2456
0,170,0,Empiristas,0.98783,10,2856
0,170,1,Incrementalistas,0.98783,8,2740
0,170,2,Evolucionistas,0.98783,10,2844
0,170,3,Isolados,0.98783,10,2735
0,175,0,Empiristas,0.98783,10,3164
0,175,1,Incrementalistas,0.98783,8,2894
0,175,2,Evolucionistas,0.98783,10,3152
0,175,3,Isolados,0.98783,10,3042
0,180,0,Empiristas,0.98783,10,3503
0,180,1,Incrementalistas,0.98783,9,3064
0,180,2,Evolucionistas,0.98783,10,3492
0,180,3,Isolados,0.98783,10,3381
0,185,0,Empiristas,0.98783,10,3877
0,185,1,Incrementalistas,0.98783,9,3252
0,185,2,Evolucionistas,0.98783,10,3866
0,185,3,Isolados,0.98783,10,3756
0,190,0,Empiristas,0.98783,10,4290
0,190,1,Incrementalistas,0.98783,9,3460
0,190,2,Evolucionistas,0.98783,10,4280
0,190,3,Isolados,0.98783,10,4169
0,195,0,Empiristas,0.98783,10,4748
0,195,1,Incrementalistas,0.98783,9,3917
0,195,2,Evolucionistas,0.98783,10,4737
0,195,3,Isolados,0.98783,10,4626
0,200,0,Empiristas,0.98783,10,5244
0,200,1,Incrementalistas,0.98783,10,4413
0,200,2,Evolucionistas,0.98783,10,5233
0,200,3,Isolados,0.98783,10,5122
0,205,0,Empiristas,0.98783,10,5744
0,205,1,Incrementalistas,0.98783,10,4913
0,205,2,Evolucionistas,0.98783,10,5533
0,205,3,Isolados,0.98783,10,5622
0,210,0,Empiristas,0.98783,10,6244
0,210,1,Incrementalistas,0.98783,10,5413
0,210,2,Evolucionistas,0.98783,10,5783
0,210,3,Isolados,0.98783,10,6122
0,215,0,Empiristas,0.98783,10,6744
0,215,1,Incrementalistas,0.98783,10,5913
0,215,2,Evolucionistas,0.98783,10,6033
