rodada,ano,civilizacao,cultura,melhor,classes,experimentos
5,135,5,Silicio/acido sulfurico,6.72,7,5188
5,140,0,Carbono/agua,6.72,7,4100
5,140,1,Carbono/amonia,6.72,7,2836
5,140,2,Carbono/acido sulfurico,4.7,6,5260
5,140,3,Carbono/metano,4.7,6,1816
5,140,4,Silicio/agua,4.7,6,4266
5,140,5,Silicio/acido sulfurico,6.72,7,5767
5,145,0,Carbono/agua,6.72,7,4555
5,145,1,Carbono/amonia,6.72,7,3150
5,145,2,Carbono/acido sulfurico,4.7,6,5844
5,145,3,Carbono/metano,4.7,6,2018
5,145,4,Silicio/agua,4.7,6,4739
5,145,5,Silicio/acido sulfurico,6.72,7,6407
5,150,0,Carbono/agua,6.72,7,5058
5,150,1,Carbono/amonia,6.72,7,3497
5,150,2,Carbono/acido sulfurico,4.7,6,6487
5,150,3,Carbono/metano,4.7,6,2241
5,150,4,Silicio/agua,4.7,6,5259
5,150,5,Silicio/acido sulfurico,6.72,7,7112
5,155,0,Carbono/agua,6.72,7,5613
5,155,1,Carbono/amonia,6.72,7,3880
5,155,2,Carbono/acido sulfurico,4.7,6,7198
5,155,3,Carbono/metano,4.7,6,2488
5,155,4,Silicio/agua,4.7,6,5836
5,155,5,Silicio/acido sulfurico,6.72,7,7890
5,160,0,Carbono/agua,6.72,7,6224
5,160,1,Carbono/amonia,6.72,7,4304
5,160,2,Carbono/acido sulfurico,4.7,6,7982
5,160,3,Carbono/metano,4.7,6,2761
5,160,4,Silicio/agua,4.7,6,6474
5,160,5,Silicio/acido sulfurico,6.72,7,8752
5,165,0,Carbono/agua,6.72,7,6901
5,165,1,Carbono/amonia,6.72,7,4773
5,165,2,Carbono/acido sulfurico,4.7,6,8849
5,165,3,Carbono/metano,4.7,6,3060
5,165,4,Silicio/agua,4.7,6,7177
5,165,5,Silicio/acido sulfurico,6.72,7,9702
5,170,0,Carbono/agua,6.72,7,7648
5,170,1,Carbono/amonia,6.72,7,5290
5,170,2,Carbono/acido sulfurico,4.7,6,9805
5,170,3,Carbono/metano,4.7,6,3391
5,170,4,Silicio/agua,4.7,6,7954
5,170,5,Silicio/acido sulfurico,6.72,7,10750
5,175,0,Carbono/agua,6.72,7,8473
5,175,1,Carbono/amonia,6.72,7,5845
5,175,2,Carbono/acido sulfurico,4.7,6,10832
5,175,3,Carbono/metano,4.7,6,3745
5,175,4,Silicio/agua,4.7,6,8809
5,175,5,Silicio/acido sulfurico,6.72,7,11877
5,180,0,Carbono/agua,6.72,7,9382
5,180,1,Carbono/amonia,6.72,7,6401
5,180,2,Carbono/acido sulfurico,4.7,6,11860
5,180,3,Carbono/metano,4.7,6,4101
5,180,4,Silicio/agua,4.7,6,9756
5,180,5,Silicio/acido sulfurico,6.72,7,13006
5,185,0,Carbono/agua,6.72,7,10387
5,185,1,Carbono/amonia,6.72,7,6957
5,185,2,Carbono/acido sulfurico,4.7,6,12890
5,185,3,Carbono/metano,4.7,6,4457
5,185,4,Silicio/agua,4.7,6,10800
5,185,5,Silicio/acido sulfurico,6.72,7,14136
5,190,0,Carbono/agua,6.72,7,11498
5,190,1,Carbono/amonia,6.72,7,7513
5,190,2,Carbono/acido sulfurico,6.72,8,13919
5,190,3,Carbono/metano,4.7,6,4814
5,190,4,Silicio/agua,4.7,6,11953
5,190,5,Silicio/acido sulfurico,6.72,7,15265
5,195,0,Carbono/agua,6.72,7,12724
5,195,1,Carbono/amonia,6.72,7,8068
5,195,2,Carbono/acido sulfurico,6.72,8,14948
5,195,3,Carbono/metano,4.7,6,5172
5,195,4,Silicio/agua,4.7,6,13225
5,195,5,Silicio/acido sulfurico,6.72,7,16394
5,200,0,Carbono/agua,6.72,7,14077
5,200,1,Carbono/amonia,6.72,7,8623
5,200,2,Carbono/acido sulfurico,6.72,7,15977
5,200,3,Carbono/metano,4.7,6,5530
5,200,4,Silicio/agua,4.7,6,14630
5,200,5,Silicio/acido sulfurico,6.72,7,17522
5,205,0,Carbono/agua,6.72,7,15572
5,205,1,Carbono/amonia,6.72,7,9179
5,205,2,Carbono/acido sulfurico,6.72,8,16492
5,205,3,Carbono/metano,4.7,6,5887
5,205,4,Silicio/agua,4.7,6,16179
5,205,5,Silicio/acido sulfurico,6.72,7,18651
5,210,0,Carbono/agua,6.72,7,17221
5,210,1,Carbono/amonia,6.72,7,9735
5,210,2,Carbono/acido sulfurico,6.72,8,17006
5,210,3,Carbono/metano,4.7,6,6246
5,210,4,Silicio/agua,4.7,6,17891
5,210,5,Silicio/acido sulfurico,6.72,7,19781
5,215,0,Carbono/agua,6.72,7,19042
5,215,1,Carbono/amonia,6.72,7,10292
5,215,2,Carbono/acido sulfurico,6.72,8,17521
5,215,3,Carbono/metano,4.7,6,6604
5,215,4,Silicio/agua,4.7,6,19783
5,215,5,Silicio/acido sulfurico,6.72,7,20910
5,220,0,Carbono/agua,6.72,7,21052
5,220,1,Carbono/amonia,6.72,7,10848
5,220,2,Carbono/acido sulfurico,6.72,8,18036
5,220,3,Carbono/metano,4.7,6,6961
5,220,4,Silicio/agua,4.7,6,21870
5,220,5,Silicio/acido sulfurico,6.72,7,22039
5,225,0,Carbono/agua,6.72,7,23271
5,225,1,Carbono/amonia,6.72,7,11406
5,225,2,Carbono/acido sulfurico,6.72,8,18654
5,225,3,Carbono/metano,4.7,6,7318
5,225,4,Silicio/agua,4.7,6,24176
5,225,5,Silicio/acido sulfurico,6.72,7,23166
5,230,0,Carbono/agua,6.72,7,25723
5,230,1,Carbono/amonia,6.72,7,11961
5,230,2,Carbono/acido sulfurico,6.72,8,19684
5,230,3,Carbono/metano,4.7,6,7675
5,230,4,Silicio/agua,4.7,6,26721
5,230,5,Silicio/acido sulfurico,6.72,7,24296
5,235,0,Carbono/agua,6.72,7,28382
5,235,1,Carbono/amonia,6.72,7,12516
5,235,2,Carbono/acido sulfurico,6.72,8,20714
5,235,3,Carbono/metano,4.7,6,8032
5,235,4,Silicio/agua,6.72,8,29480
5,235,5,Silicio/acido sulfurico,6.72,7,25423
5,240,0,Carbono/agua,6.72,7,31063
5,240,1,Carbono/amonia,6.72,7,13072
5,240,2,Carbono/acido sulfurico,6.72,8,21744
5,240,3,Carbono/metano,4.7,6,8387
5,240,4,Silicio/agua,6.72,8,32264
5,240,5,Silicio/acido sulfurico,6.72,7,26552
5,245,0,Carbono/agua,6.72,8,33744
5,245,1,Carbono/amonia,6.72,7,13627
5,245,2,Carbono/acido sulfurico,6.72,8,22774
5,245,3,Carbono/metano,4.7,6,8744
5,245,4,Silicio/agua,6.72,8,35046
5,245,5,Silicio/acido sulfurico,6.72,7,27682
5,250,0,Carbono/agua,6.72,8,36425
5,250,1,Carbono/amonia,6.72,7,14182
5,250,2,Carbono/acido sulfurico,6.72,8,23804
5,250,3,Carbono/metano,4.7,6,9100
5,250,4,Silicio/agua,6.72,8,37828
5,250,5,Silicio/acido sulfurico,6.72,7,28812
5,255,0,Carbono/agua,6.72,8,39105
5,255,1,Carbono/amonia,6.72,7,14737
5,255,2,Carbono/acido sulfurico,6.72,8,24834
5,255,3,Carbono/metano,4.7,6,9456
5,255,4,Silicio/agua,6.72,8,40611
5,255,5,Silicio/acido sulfurico,6.72,7,29941
5,260,0,Carbono/agua,6.72,8,41786
5,260,1,Carbono/amonia,6.72,7,15292
5,260,2,Carbono/acido sulfurico,6.72,8,25863
5,260,3,Carbono/metano,4.7,6,9813
5,260,4,Silicio/agua,6.72,8,43395
5,260,5,Silicio/acido sulfurico,6.72,7,31068
5,265,0,Carbono/agua,6.72,8,44467
5,265,1,Carbono/amonia,6.72,7,15847
5,265,2,Carbono/acido sulfurico,6.72,8,26893
5,265,3,Carbono/metano,4.7,6,10169
5,265,4,Silicio/agua,6.72,8,46178
5,265,5,Silicio/acido sulfurico,6.72,7,32195
5,270,0,Carbono/agua,6.72,8,47148
5,270,1,Carbono/amonia,6.72,7,16403
5,270,2,Carbono/acido sulfurico,6.72,8,27923
5,270,3,Carbono/metano,4.7,6,10525
5,270,4,Silicio/agua,6.72,8,48960
5,270,5,Silicio/acido sulfurico,6.72,7,33323
5,275,0,Carbono/agua,6.72,8,49828
5,275,1,Carbono/amonia,6.72,7,16959
5,275,2,Carbono/acido sulfurico,6.72,8,28953
5,275,3,Carbono/metano,4.7,6,10882
5,275,4,Silicio/agua,6.72,8,51744
5,275,5,Silicio/acido sulfurico,6.72,7,34452
5,280,0,Carbono/agua,6.72,8,52509
5,280,1,Carbono/amonia,6.72,7,17514
5,280,2,Carbono/acido sulfurico,6.72,8,29981
5,280,3,Carbono/metano,4.7,6,11237
5,280,4,Silicio/agua,6.72,8,54526
5,280,5,Silicio/acido sulfurico,6.72,7,35582
5,285,0,Carbono/agua,6.72,8,55191
5,285,1,Carbono/amonia,6.72,7,18071
5,285,2,Carbono/acido sulfurico,6.72,8,31011
5,285,3,Carbono/metano,4.7,6,11594
5,285,4,Silicio/agua,6.72,8,57309
5,285,5,Silicio/acido sulfurico,6.72,7,36711
5,290,0,Carbono/agua,6.72,8,57871
5,290,1,Carbono/amonia,6.72,7,18626
5,290,2,Carbono/acido sulfurico,6.72,8,32040
5,290,3,Carbono/metano,4.7,6,11950
5,290,4,Silicio/agua,6.72,8,60093
5,290,5,Silicio/acido sulfurico,6.72,7,37839
5,295,0,Carbono/agua,6.72,8,60552
5,295,1,Carbono/amonia,6.72,7,19182
5,295,2,Carbono/acido sulfurico,6.72,8,33069
5,295,3,Carbono/metano,4.7,6,12307
5,295,4,Silicio/agua,6.72,8,62877
5,295,5,Silicio/acido sulfurico,6.72,7,38969
5,300,0,Carbono/agua,6.72,8,63233
5,300,1,Carbono/amonia,6.72,7,19737
5,300,2,Carbono/acido sulfurico,6.72,8,34099
5,300,3,Carbono/metano,4.7,6,12662
5,300,4,Silicio/agua,6.72,8,65660
5,300,5,Silicio/acido sulfurico,6.72,7,40099
6,0,0,Carbono/agua,1.78,2,5
6,0,1,Carbono/amonia,0.92,2,3
6,0,2,Carbono/acido sulfurico,0.76,2,7
6,0,3,Carbono/metano,0.88,2,2
6,0,4,Silicio/agua,0.94,1,6
6,0,5,Silicio/acido sulfurico,0.92,2,8
6,5,0,Carbono/agua,1.82,3,34
6,5,1,Carbono/amonia,0.94,2,23
6,5,2,Carbono/acido sulfurico,2.74,4,44
6,5,3,Carbono/metano,0.88,2,16
6,5,4,Silicio/agua,1.88,3,36
6,5,5,Silicio/acido sulfurico,0.92,2,48
6,10,0,Carbono/agua,1.88,3,66
6,10,1,Carbono/amonia,0.94,2,45
6,10,2,Carbono/acido sulfurico,2.74,4,84
6,10,3,Carbono/metano,0.88,2,31
6,10,4,Silicio/agua,1.88,3,70
6,10,5,Silicio/acido sulfurico,1.88,3,92
6,15,0,Carbono/agua,2.76,4,101
6,15,1,Carbono/amonia,0.94,2,70
6,15,2,Carbono/acido sulfurico,3.7,5,127
6,15,3,Carbono/metano,0.9,2,46
6,15,4,Silicio/agua,1.88,3,105
6,15,5,Silicio/acido sulfurico,1.88,3,141
6,20,0,Carbono/agua,2.76,4,139
6,20,1,Carbono/amonia,0.94,2,96
6,20,2,Carbono/acido sulfurico,3.72,5,177
6,20,3,Carbono/metano,0.92,2,64
6,20,4,Silicio/agua,1.88,3,146
6,20,5,Silicio/acido sulfurico,2.82,4,194
6,25,0,Carbono/agua,3.72,5,181
6,25,1,Carbono/amonia,0.94,2,125
6,25,2,Carbono/acido sulfurico,4.68,6,233
6,25,3,Carbono/metano,1.72,3,84
6,25,4,Silicio/agua,2.74,4,189
6,25,5,Silicio/acido sulfurico,2.82,4,254
6,30,0,Carbono/agua,3.72,5,228
6,30,1,Carbono/amonia,0.94,2,158
6,30,2,Carbono/acido sulfurico,4.68,6,292
6,30,3,Carbono/metano,1.78,3,104
6,30,4,Silicio/agua,2.76,4,238
6,30,5,Silicio/acido sulfurico,2.82,4,319
6,35,0,Carbono/agua,3.72,5,280
6,35,1,Carbono/amonia,1.8,3,195
6,35,2,Carbono/acido sulfurico,4.68,6,358
6,35,3,Carbono/metano,1.78,3,126
6,35,4,Silicio/agua,2.76,4,292
6,35,5,Silicio/acido sulfurico,2.82,4,390
6,40,0,Carbono/agua,3.72,5,320
6,40,1,Carbono/amonia,2.76,4,235
6,40,2,Carbono/acido sulfurico,4.7,6,431
6,40,3,Carbono/metano,1.78,3,152
6,40,4,Silicio/agua,2.78,4,351
6,40,5,Silicio/acido sulfurico,2.82,4,469
6,45,0,Carbono/agua,3.72,5,350
6,45,1,Carbono/amonia,2.78,4,277
6,45,2,Carbono/acido sulfurico,4.7,6,511
6,45,3,Carbono/metano,1.88,3,180
6,45,4,Silicio/agua,3.72,5,415
6,45,5,Silicio/acido sulfurico,2.82,4,556
6,50,0,Carbono/agua,3.72,5,386
6,50,1,Carbono/amonia,2.78,4,324
6,50,2,Carbono/acido sulfurico,4.7,6,600
6,50,3,Carbono/metano,2.8,4,212
6,50,4,Silicio/agua,3.72,5,488
6,50,5,Silicio/acido sulfurico,2.82,4,654
6,55,0,Carbono/agua,3.72,5,424
6,55,1,Carbono/amonia,1.88,1,378
6,55,2,Carbono/acido sulfurico,4.7,6,697
6,55,3,Carbono/metano,2.8,4,245
6,55,4,Silicio/agua,3.76,5,568
6,55,5,Silicio/acido sulfurico,2.82,4,762
6,60,0,Carbono/agua,3.72,5,467
6,60,1,Carbono/amonia,1.88,3,405
6,60,2,Carbono/acido sulfurico,4.7,6,806
6,60,3,Carbono/metano,2.8,4,280
6,60,4,Silicio/agua,3.76,5,656
6,60,5,Silicio/acido sulfurico,2.82,4,881
6,65,0,Carbono/agua,3.74,5,550
6,65,1,Carbono/amonia,2.74,4,436
6,65,2,Carbono/acido sulfurico,4.7,6,926
6,65,3,Carbono/metano,2.8,4,322
6,65,4,Silicio/agua,3.76,5,755
6,65,5,Silicio/acido sulfurico,3.76,5,1013
6,70,0,Carbono/agua,3.74,5,654
6,70,1,Carbono/amonia,2.76,4,471
6,70,2,Carbono/acido sulfurico,4.7,6,1058
6,70,3,Carbono/metano,3.74,5,368
6,70,4,Silicio/agua,3.76,5,863
6,70,5,Silicio/acido sulfurico,3.76,5,1157
6,75,0,Carbono/agua,3.74,5,768
6,75,1,Carbono/amonia,2.78,4,510
6,75,2,Carbono/acido sulfurico,4.7,6,1203
6,75,3,Carbono/metano,3.74,5,418
6,75,4,Silicio/agua,3.76,5,981
6,75,5,Silicio/acido sulfurico,3.76,5,1316
6,80,0,Carbono/agua,3.74,5,895
6,80,1,Carbono/amonia,2.78,4,563
6,80,2,Carbono/acido sulfurico,4.7,6,1364
6,80,3,Carbono/metano,3.74,5,474
6,80,4,Silicio/agua,3.76,5,1111
6,80,5,Silicio/acido sulfurico,3.76,5,1493
6,85,0,Carbono/agua,3.74,5,1034
6,85,1,Carbono/amonia,3.7,5,659
6,85,2,Carbono/acido sulfurico,4.7,6,1541
6,85,3,Carbono/metano,3.74,5,536
6,85,4,Silicio/agua,3.76,5,1257
6,85,5,Silicio/acido sulfurico,4.7,6,1688
6,90,0,Carbono/agua,3.74,5,1188
6,90,1,Carbono/amonia,3.7,5,765
6,90,2,Carbono/acido sulfurico,4.7,6,1736
6,90,3,Carbono/metano,3.76,5,603
6,90,4,Silicio/agua,3.76,5,1417
6,90,5,Silicio/acido sulfurico,4.7,6,1901
6,95,0,Carbono/agua,3.74,5,1356
6,95,1,Carbono/amonia,3.72,5,882
6,95,2,Carbono/acido sulfurico,4.7,6,1952
6,95,3,Carbono/metano,3.76,5,677
6,95,4,Silicio/agua,3.76,5,1592
6,95,5,Silicio/acido sulfurico,4.7,6,2138
6,100,0,Carbono/agua,3.74,5,1543
6,100,1,Carbono/amonia,3.74,5,1010
6,100,2,Carbono/acido sulfurico,4.7,6,2190
6,100,3,Carbono/metano,3.76,5,760
6,100,4,Silicio/agua,3.76,5,1784
6,100,5,Silicio/acido sulfurico,4.7,6,2399
6,105,0,Carbono/agua,3.74,5,1749
6,105,1,Carbono/amonia,3.74,5,1152
6,105,2,Carbono/acido sulfurico,4.7,6,2453
6,105,3,Carbono/metano,3.76,5,851
6,105,4,Silicio/agua,3.76,5,1998
6,105,5,Silicio/acido sulfurico,4.7,6,2689
6,110,0,Carbono/agua,3.74,5,1976
6,110,1,Carbono/amonia,3.74,5,1309
6,110,2,Carbono/acido sulfurico,4.7,6,2743
6,110,3,Carbono/metano,3.76,5,954
6,110,4,Silicio/agua,3.76,5,2234
6,110,5,Silicio/acido sulfurico,4.7,6,2879
6,115,0,Carbono/agua,3.74,5,2229
6,115,1,Carbono/amonia,3.74,5,1483
6,115,2,Carbono/acido sulfurico,4.7,6,3064
6,115,3,Carbono/metano,3.76,5,1066
6,115,4,Silicio/agua,3.76,5,2495
6,115,5,Silicio/acido sulfurico,4.7,6,3056
6,120,0,Carbono/agua,3.74,5,2507
6,120,1,Carbono/amonia,3.76,5,1673
6,120,2,Carbono/acido sulfurico,4.7,6,3419
6,120,3,Carbono/metano,3.76,5,1189
6,120,4,Silicio/agua,4.68,6,2782
6,120,5,Silicio/acido sulfurico,4.7,6,3251
6,125,0,Carbono/agua,3.74,5,2813
6,125,1,Carbono/amonia,3.76,5,1883
6,125,2,Carbono/acido sulfurico,4.7,6,3811
6,125,3,Carbono/metano,3.76,5,1323
6,125,4,Silicio/agua,4.7,6,3100
6,125,5,Silicio/acido sulfurico,4.7,6,3467
6,130,0,Carbono/agua,3.74,5,3151
6,130,1,Carbono/amonia,4.7,6,2116
6,130,2,Carbono/acido sulfurico,4.7,6,4242
6,130,3,Carbono/metano,3.76,5,1473
6,130,4,Silicio/agua,4.7,6,3451
6,130,5,Silicio/acido sulfurico,5.7,7,3706
6,135,0,Carbono/agua,3.74,5,3525
6,135,1,Carbono/amonia,4.7,6,2375
6,135,2,Carbono/acido sulfurico,4.7,6,4720
6,135,3,Carbono/metano,3.76,5,1638
6,135,4,Silicio/agua,4.7,6,3838
6,135,5,Silicio/acido sulfurico,5.76,7,4230
6,140,0,Carbono/agua,3.74,5,3939
6,140,1,Carbono/amonia,4.7,6,2661
6,140,2,Carbono/acido sulfurico,4.7,6,5247
6,140,3,Carbono/metano,3.76,5,1820
6,140,4,Silicio/agua,4.7,6,4267
6,140,5,Silicio/acido sulfurico,6.7,8,4810
6,145,0,Carbono/agua,3.74,5,4395
6,145,1,Carbono/amonia,4.7,6,2975
6,145,2,Carbono/acido sulfurico,4.7,6,5830
6,145,3,Carbono/metano,4.7,6,2022
6,145,4,Silicio/agua,4.7,6,4739
6,145,5,Silicio/acido sulfurico,6.72,8,5449
6,150,0,Carbono/agua,3.74,5,4897
6,150,1,Carbono/amonia,4.7,6,3323
6,150,2,Carbono/acido sulfurico,4.7,6,6474
6,150,3,Carbono/metano,4.7,6,2245
6,150,4,Silicio/agua,4.7,6,5263
6,150,5,Silicio/acido sulfurico,6.72,8,6155
6,155,0,Carbono/agua,3.74,5,5452
6,155,1,Carbono/amonia,4.7,6,3706
6,155,2,Carbono/acido sulfurico,4.7,6,7184
6,155,3,Carbono/metano,4.7,6,2491
6,155,4,Silicio/agua,4.7,6,5841
6,155,5,Silicio/acido sulfurico,6.72,8,6934
6,160,0,Carbono/agua,4.68,6,6064
6,160,1,Carbono/amonia,4.7,6,4128
6,160,2,Carbono/acido sulfurico,4.7,6,7968
6,160,3,Carbono/metano,4.7,6,2764
6,160,4,Silicio/agua,4.7,6,6477
6,160,5,Silicio/acido sulfurico,6.72,8,7795
6,165,0,Carbono/agua,4.68,6,6741
6,165,1,Carbono/amonia,4.7,6,4595
6,165,2,Carbono/acido sulfurico,4.7,6,8835
6,165,3,Carbono/metano,4.7,6,3065
6,165,4,Silicio/agua,4.7,6,7179
6,165,5,Silicio/acido sulfurico,6.72,8,8746
6,170,0,Carbono/agua,4.68,6,7488
6,170,1,Carbono/amonia,4.7,6,5111
6,170,2,Carbono/acido sulfurico,4.7,6,9791
6,170,3,Carbono/metano,4.7,6,3396
6,170,4,Silicio/agua,4.7,6,7954
6,170,5,Silicio/acido sulfurico,6.72,8,9795
6,175,0,Carbono/agua,4.68,6,8312
6,175,1,Carbono/amonia,4.7,6,5664
6,175,2,Carbono/acido sulfurico,4.7,6,10817
6,175,3,Carbono/metano,4.7,6,3752
6,175,4,Silicio/agua,4.7,6,8812
6,175,5,Silicio/acido sulfurico,6.72,8,10920
6,180,0,Carbono/agua,4.68,6,9222
6,180,1,Carbono/amonia,4.7,6,6219
6,180,2,Carbono/acido sulfurico,4.7,6,11847
6,180,3,Carbono/metano,4.7,6,4107
6,180,4,Silicio/agua,5.7,7,9756
6,180,5,Silicio/acido sulfurico,6.72,8,12048
6,185,0,Carbono/agua,6.68,8,10227
6,185,1,Carbono/amonia,4.7,6,6774
6,185,2,Carbono/acido sulfurico,4.7,6,12876
6,185,3,Carbono/metano,4.7,6,4464
6,185,4,Silicio/agua,6.7,8,10801
6,185,5,Silicio/acido sulfurico,6.72,8,13177
6,190,0,Carbono/agua,6.7,8,11336
6,190,1,Carbono/amonia,4.7,6,7331
6,190,2,Carbono/acido sulfurico,4.7,6,13905
6,190,3,Carbono/metano,4.7,6,4821
6,190,4,Silicio/agua,6.72,8,11954
6,190,5,Silicio/acido sulfurico,6.72,8,14306
6,195,0,Carbono/agua,6.7,8,12562
6,195,1,Carbono/amonia,4.7,6,7887
6,195,2,Carbono/acido sulfurico,4.7,6,14935
6,195,3,Carbono/metano,4.7,6,5177
6,195,4,Silicio/agua,6.72,8,13228
6,195,5,Silicio/acido sulfurico,6.72,8,15435
6,200,0,Carbono/agua,6.7,8,13916
6,200,1,Carbono/amonia,4.7,6,8443
6,200,2,Carbono/acido sulfurico,4.7,6,15965
6,200,3,Carbono/metano,4.7,6,5534
6,200,4,Silicio/agua,6.72,8,14633
6,200,5,Silicio/acido sulfurico,6.72,8,16452
6,205,0,Carbono/agua,6.72,8,15409
6,205,1,Carbono/amonia,4.7,6,8998
6,205,2,Carbono/acido sulfurico,4.7,6,16995
6,205,3,Carbono/metano,4.7,6,5892
6,205,4,Silicio/agua,6.72,8,15557
6,205,5,Silicio/acido sulfurico,6.72,8,17016
6,210,0,Carbono/agua,6.72,8,17057
6,210,1,Carbono/amonia,5.72,7,9554
6,210,2,Carbono/acido sulfurico,4.7,6,18023
6,210,3,Carbono/metano,4.7,6,6250
6,210,4,Silicio/agua,6.72,8,16413
6,210,5,Silicio/acido sulfurico,6.72,8,17581
6,215,0,Carbono/agua,6.72,8,18878
6,215,1,Carbono/amonia,5.74,7,10109
6,215,2,Carbono/acido sulfurico,4.7,6,19053
6,215,3,Carbono/metano,4.7,6,6607
6,215,4,Silicio/agua,6.72,8,17360
6,215,5,Silicio/acido sulfurico,6.72,8,18146
6,220,0,Carbono/agua,6.72,8,20889
6,220,1,Carbono/amonia,6.72,8,10665
6,220,2,Carbono/acido sulfurico,4.7,6,20082
6,220,3,Carbono/metano,4.7,6,6966
6,220,4,Silicio/agua,6.72,8,18402
6,220,5,Silicio/acido sulfurico,6.72,8,18710
6,225,0,Carbono/agua,6.72,8,23109
6,225,1,Carbono/amonia,6.72,8,11222
6,225,2,Carbono/acido sulfurico,4.7,6,21112
6,225,3,Carbono/metano,4.7,6,7322
6,225,4,Silicio/agua,6.72,8,19555
6,225,5,Silicio/acido sulfurico,6.72,8,19500
6,230,0,Carbono/agua,6.72,8,25559
6,230,1,Carbono/amonia,6.72,8,11778
6,230,2,Carbono/acido sulfurico,4.7,6,22141
6,230,3,Carbono/metano,4.7,6,7680
6,230,4,Silicio/agua,6.72,8,22100
6,230,5,Silicio/acido sulfurico,6.72,8,20630
6,235,0,Carbono/agua,6.72,8,28217
6,235,1,Carbono/amonia,6.72,8,12333
6,235,2,Carbono/acido sulfurico,4.7,6,23170
6,235,3,Carbono/metano,4.7,6,8036
6,235,4,Silicio/agua,6.72,8,24862
6,235,5,Silicio/acido sulfurico,6.72,8,21759
6,240,0,Carbono/agua,6.72,8,30897
6,240,1,Carbono/amonia,6.72,8,12889
6,240,2,Carbono/acido sulfurico,4.7,6,24200
6,240,3,Carbono/metano,4.7,6,8391
6,240,4,Silicio/agua,6.72,8,27647
6,240,5,Silicio/acido sulfurico,6.72,8,22888
6,245,0,Carbono/agua,6.72,8,33577
6,245,1,Carbono/amonia,6.72,8,13444
6,245,2,Carbono/acido sulfurico,4.7,6,25230
6,245,3,Carbono/metano,4.7,6,8747
6,245,4,Silicio/agua,6.72,8,30430
6,245,5,Silicio/acido sulfurico,6.72,8,24018
6,250,0,Carbono/agua,6.72,8,35989
6,250,1,Carbono/amonia,6.72,8,13999
6,250,2,Carbono/acido sulfurico,4.7,6,26260
6,250,3,Carbono/metano,4.7,6,9103
6,250,4,Silicio/agua,6.72,8,33213
6,250,5,Silicio/acido sulfurico,6.72,8,25146
6,255,0,Carbono/agua,6.72,8,37329
6,255,1,Carbono/amonia,6.72,8,14555
6,255,2,Carbono/acido sulfurico,4.7,6,27290
6,255,3,Carbono/metano,4.7,6,9461
6,255,4,Silicio/agua,6.72,8,35996
6,255,5,Silicio/acido sulfurico,6.72,8,26275
6,260,0,Carbono/agua,6.72,8,38671
6,260,1,Carbono/amonia,6.72,8,15110
6,260,2,Carbono/acido sulfurico,4.7,6,28320
6,260,3,Carbono/metano,4.7,6,9818
6,260,4,Silicio/agua,6.72,8,38780
6,260,5,Silicio/acido sulfurico,6.72,8,27403
6,265,0,Carbono/agua,6.72,8,40011
6,265,1,Carbono/amonia,6.72,8,15665
6,265,2,Carbono/acido sulfurico,4.7,6,29350
6,265,3,Carbono/metano,4.7,6,10176
6,265,4,Silicio/agua,6.72,8,41563
6,265,5,Silicio/acido sulfurico,6.72,8,28532
6,270,0,Carbono/agua,6.72,8,41352
6,270,1,Carbono/amonia,6.72,8,16220
6,270,2,Carbono/acido sulfurico,4.7,6,30379
6,270,3,Carbono/metano,4.7,6,10534
6,270,4,Silicio/agua,6.72,8,44347
6,270,5,Silicio/acido sulfurico,6.72,8,29661
6,275,0,Carbono/agua,6.72,8,43228
6,275,1,Carbono/amonia,6.72,8,16775
6,275,2,Carbono/acido sulfurico,4.7,6,31407
6,275,3,Carbono/metano,4.7,6,10889
6,275,4,Silicio/agua,6.72,8,47130
6,275,5,Silicio/acido sulfurico,6.72,8,30788
6,280,0,Carbono/agua,6.72,8,45909
6,280,1,Carbono/amonia,6.72,8,17330
6,280,2,Carbono/acido sulfurico,4.7,6,32437
6,280,3,Carbono/metano,4.7,6,11174
6,280,4,Silicio/agua,6.72,8,49915
6,280,5,Silicio/acido sulfurico,6.72,8,31917
6,285,0,Carbono/agua,6.72,8,48589
6,285,1,Carbono/amonia,6.72,8,17885
6,285,2,Carbono/acido sulfurico,4.7,6,33466
6,285,3,Carbono/metano,4.7,6,11352
6,285,4,Silicio/agua,6.72,8,52699
6,285,5,Silicio/acido sulfurico,6.72,8,33047
6,290,0,Carbono/agua,6.72,8,51270
6,290,1,Carbono/amonia,6.72,8,18440
6,290,2,Carbono/acido sulfurico,4.7,6,34494
6,290,3,Carbono/metano,4.7,6,11529
6,290,4,Silicio/agua,6.72,8,55482
6,290,5,Silicio/acido sulfurico,6.72,8,34176
6,295,0,Carbono/agua,6.72,8,53950
6,295,1,Carbono/amonia,6.72,8,18995
6,295,2,Carbono/acido sulfurico,4.7,6,35523
6,295,3,Carbono/metano,4.7,6,11707
6,295,4,Silicio/agua,6.72,8,58264
6,295,5,Silicio/acido sulfurico,6.72,8,35304
6,300,0,Carbono/agua,6.72,8,56630
6,300,1,Carbono/amonia,6.72,8,19551
6,300,2,Carbono/acido sulfurico,4.7,6,36553
6,300,3,Carbono/metano,4.7,6,11885
6,300,4,Silicio/agua,6.72,8,61048
6,300,5,Silicio/acido sulfurico,6.72,8,36433
7,0,0,Carbono/agua,-0.14,1,5
