rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,160,2,Evolucionistas,6.72,8,5809
0,160,3,Isolados,4.7,6,5806
0,165,0,Empiristas,6.72,8,6240
0,165,1,Incrementalistas,6.72,8,5634
0,165,2,Evolucionistas,6.72,8,6440
0,165,3,Isolados,4.7,6,6437
0,170,0,Empiristas,6.72,8,6938
0,170,1,Incrementalistas,6.72,8,6330
0,170,2,Evolucionistas,6.72,8,7137
0,170,3,Isolados,4.7,6,7133
0,175,0,Empiristas,6.72,8,7708
0,175,1,Incrementalistas,6.72,8,7099
0,175,2,Evolucionistas,6.72,8,7906
0,175,3,Isolados,4.7,6,7901
0,180,0,Empiristas,6.72,8,8557
0,180,1,Incrementalistas,6.72,8,7947
0,180,2,Evolucionistas,6.72,8,8754
0,180,3,Isolados,4.7,6,8749
0,185,0,Empiristas,6.72,8,9494
0,185,1,Incrementalistas,6.72,8,8885
0,185,2,Evolucionistas,6.72,8,9691
0,185,3,Isolados,4.7,6,9687
0,190,0,Empiristas,6.72,8,10529
0,190,1,Incrementalistas,6.72,8,9920
0,190,2,Evolucionistas,6.72,8,10727
0,190,3,Isolados,4.7,6,10721
0,195,0,Empiristas,6.72,8,11672
0,195,1,Incrementalistas,6.72,8,11063
0,195,2,Evolucionistas,6.72,8,11870
0,195,3,Isolados,4.7,6,11864
0,200,0,Empiristas,6.72,8,12933
0,200,1,Incrementalistas,6.72,8,12326
0,200,2,Evolucionistas,6.72,8,13131
0,200,3,Isolados,4.7,6,13127
0,205,0,Empiristas,6.72,8,14327
0,205,1,Incrementalistas,6.72,8,13719
0,205,2,Evolucionistas,6.72,8,14524
0,205,3,Isolados,4.7,6,14521
0,210,0,Empiristas,6.72,8,15865
0,210,1,Incrementalistas,6.72,8,15256
0,210,2,Evolucionistas,6.72,8,16063
0,210,3,Isolados,4.7,6,16058
0,215,0,Empiristas,6.72,8,17563
0,215,1,Incrementalistas,6.72,8,16954
0,215,2,Evolucionistas,6.72,8,17760
0,215,3,Isolados,4.7,6,17756
0,220,0,Empiristas,6.72,8,19438
0,220,1,Incrementalistas,6.72,8,18829
0,220,2,Evolucionistas,6.72,8,19635
0,220,3,Isolados,4.7,6,19632
0,225,0,Empiristas,6.72,8,21508
0,225,1,Incrementalistas,6.72,8,20899
0,225,2,Evolucionistas,6.72,8,21706
0,225,3,Isolados,4.7,6,21702
0,230,0,Empiristas,6.72,8,23794
0,230,1,Incrementalistas,6.72,8,23184
0,230,2,Evolucionistas,6.72,8,23991
0,230,3,Isolados,4.7,6,23988
0,235,0,Empiristas,6.72,8,26274
0,235,1,Incrementalistas,6.72,8,25664
0,235,2,Evolucionistas,6.72,8,26471
0,235,3,Isolados,4.7,6,26467
0,240,0,Empiristas,6.72,8,28774
0,240,1,Incrementalistas,6.72,8,28164
0,240,2,Evolucionistas,6.72,8,28971
0,240,3,Isolados,6.72,8,28967
0,245,0,Empiristas,6.72,8,31274
0,245,1,Incrementalistas,6.72,8,30664
0,245,2,Evolucionistas,6.72,8,31471
0,245,3,Isolados,6.72,8,31467
0,250,0,Empiristas,6.72,8,33774
0,250,1,Incrementalistas,6.72,8,33164
0,250,2,Evolucionistas,6.72,8,33971
0,250,3,Isolados,6.72,8,33967
0,255,0,Empiristas,6.72,8,36274
0,255,1,Incrementalistas,6.72,8,35664
0,255,2,Evolucionistas,6.72,8,36471
0,255,3,Isolados,6.72,8,36467
0,260,0,Empiristas,6.72,8,38774
0,260,1,Incrementalistas,6.72,8,38164
0,260,2,Evolucionistas,6.72,8,38971
0,260,3,Isolados,6.72,8,38967
0,265,0,Empiristas,6.72,8,41274
0,265,1,Incrementalistas,6.72,8,40664
0,265,2,Evolucionistas,6.72,8,41471
0,265,3,Isolados,6.72,7,41217
0,270,0,Empiristas,6.72,8,43774
0,270,1,Incrementalistas,6.72,8,43164
0,270,2,Evolucionistas,6.72,8,43971
0,270,3,Isolados,6.72,8,42467
0,275,0,Empiristas,6.72,8,46274
0,275,1,Incrementalistas,6.72,8,45664
0,275,2,Evolucionistas,6.72,8,46471
0,275,3,Isolados,6.72,8,43717
0,280,0,Empiristas,6.72,8,48774
0,280,1,Incrementalistas,6.72,8,48164
0,280,2,Evolucionistas,6.72,8,48971
0,280,3,Isolados,6.72,8,44967
0,285,0,Empiristas,6.72,8,51274
0,285,1,Incrementalistas,6.72,8,50664
0,285,2,Evolucionistas,6.72,8,51471
0,285,3,Isolados,6.72,8,46217
0,290,0,Empiristas,6.72,8,53774
0,290,1,Incrementalistas,6.72,8,53164
0,290,2,Evolucionistas,6.72,8,53971
0,290,3,Isolados,6.72,8,47967
0,295,0,Empiristas,6.72,8,56274
0,295,1,Incrementalistas,6.72,8,55664
0,295,2,Evolucionistas,6.72,8,56471
0,295,3,Isolados,6.72,8,50467
0,300,0,Empiristas,6.72,8,58774
0,300,1,Incrementalistas,6.72,8,58164
0,300,2,Evolucionistas,6.72,8,58971
0,300,3,Isolados,6.72,8,52967
1,0,0,Empiristas,0.92,2,5
1,0,1,Incrementalistas,1.78,2,5
1,0,2,Evolucionistas,0.88,2,5
1,0,3,Isolados,0.94,2,5
1,5,0,Empiristas,2.76,4,31
1,5,1,Incrementalistas,2.76,4,32
1,5,2,Evolucionistas,2.76,4,31
1,5,3,Isolados,0.94,2,31
1,10,0,Empiristas,2.76,4,61
1,10,1,Incrementalistas,2.76,4,61
1,10,2,Evolucionistas,2.76,4,60
1,10,3,Isolados,1.74,3,60
1,15,0,Empiristas,2.76,4,93
1,15,1,Incrementalistas,2.76,4,94
1,15,2,Evolucionistas,2.76,4,93
1,15,3,Isolados,2.76,4,92
1,20,0,Empiristas,2.76,4,129
1,20,1,Incrementalistas,2.78,4,129
1,20,2,Evolucionistas,2.76,4,130
1,20,3,Isolados,2.78,4,128
1,25,0,Empiristas,2.78,4,169
1,25,1,Incrementalistas,2.78,4,168
1,25,2,Evolucionistas,2.78,4,169
1,25,3,Isolados,2.78,4,169
1,30,0,Empiristas,2.8,4,212
1,30,1,Incrementalistas,2.8,4,211
1,30,2,Evolucionistas,2.8,4,214
1,30,3,Isolados,2.78,4,213
1,35,0,Empiristas,2.82,4,262
1,35,1,Incrementalistas,2.82,4,259
1,35,2,Evolucionistas,2.82,4,262
1,35,3,Isolados,2.78,4,261
1,40,0,Empiristas,5.74,5,314
1,40,1,Incrementalistas,2.82,4,312
1,40,2,Evolucionistas,5.74,5,316
1,40,3,Isolados,3.68,5,314
1,45,0,Empiristas,5.74,5,374
1,45,1,Incrementalistas,5.74,5,369
1,45,2,Evolucionistas,5.74,5,375
1,45,3,Isolados,3.68,5,372
1,50,0,Empiristas,5.74,5,438
1,50,1,Incrementalistas,5.76,5,435
1,50,2,Evolucionistas,5.76,5,440
1,50,3,Isolados,3.68,5,437
1,55,0,Empiristas,5.76,5,508
1,55,1,Incrementalistas,5.76,5,506
1,55,2,Evolucionistas,5.76,5,513
1,55,3,Isolados,3.74,5,508
1,60,0,Empiristas,5.76,5,588
1,60,1,Incrementalistas,6.68,6,586
1,60,2,Evolucionistas,6.68,6,591
1,60,3,Isolados,3.76,5,586
1,65,0,Empiristas,6.72,6,675
1,65,1,Incrementalistas,6.72,6,674
1,65,2,Evolucionistas,6.72,6,680
1,65,3,Isolados,3.76,5,672
1,70,0,Empiristas,6.72,6,772
1,70,1,Incrementalistas,6.72,6,769
1,70,2,Evolucionistas,6.72,6,776
1,70,3,Isolados,4.7,6,768
1,75,0,Empiristas,6.72,6,879
1,75,1,Incrementalistas,6.72,6,875
1,75,2,Evolucionistas,6.72,6,884
1,75,3,Isolados,4.7,6,874
1,80,0,Empiristas,6.72,6,996
1,80,1,Incrementalistas,6.72,6,993
1,80,2,Evolucionistas,6.72,6,1000
1,80,3,Isolados,4.7,6,990
1,85,0,Empiristas,6.72,6,1125
1,85,1,Incrementalistas,6.72,6,1124
1,85,2,Evolucionistas,6.72,6,1130
1,85,3,Isolados,4.7,6,1120
1,90,0,Empiristas,6.72,6,1266
1,90,1,Incrementalistas,6.72,6,1268
1,90,2,Evolucionistas,6.72,6,1272
1,90,3,Isolados,4.7,6,1263
1,95,0,Empiristas,6.72,6,1425
1,95,1,Incrementalistas,6.72,6,1427
1,95,2,Evolucionistas,6.72,6,1430
1,95,3,Isolados,4.7,6,1421
1,100,0,Empiristas,6.72,6,1599
1,100,1,Incrementalistas,6.72,6,1601
1,100,2,Evolucionistas,6.72,6,1605
1,100,3,Isolados,4.7,6,1595
1,105,0,Empiristas,6.72,6,1791
1,105,1,Incrementalistas,6.72,6,1793
1,105,2,Evolucionistas,6.72,6,1798
1,105,3,Isolados,4.7,6,1787
1,110,0,Empiristas,6.72,6,2002
1,110,1,Incrementalistas,6.72,6,2004
1,110,2,Evolucionistas,6.72,6,2011
1,110,3,Isolados,4.7,6,1997
1,115,0,Empiristas,6.72,6,2237
1,115,1,Incrementalistas,6.72,6,2238
1,115,2,Evolucionistas,6.72,6,2245
1,115,3,Isolados,4.7,6,2231
1,120,0,Empiristas,6.72,6,2495
1,120,1,Incrementalistas,6.72,6,2497
1,120,2,Evolucionistas,6.72,6,2504
1,120,3,Isolados,5.76,7,2490
1,125,0,Empiristas,6.72,6,2781
1,125,1,Incrementalistas,6.72,6,2782
1,125,2,Evolucionistas,6.72,6,2789
1,125,3,Isolados,5.78,7,2776
1,130,0,Empiristas,6.72,6,3097
1,130,1,Incrementalistas,6.72,6,3096
1,130,2,Evolucionistas,6.72,6,3103
1,130,3,Isolados,5.78,7,2966
1,135,0,Empiristas,6.72,6,3445
1,135,1,Incrementalistas,6.72,6,3443
1,135,2,Evolucionistas,6.72,6,3452
1,135,3,Isolados,5.78,7,3139
1,140,0,Empiristas,6.72,6,3830
1,140,1,Incrementalistas,6.72,6,3826
1,140,2,Evolucionistas,6.72,6,3837
1,140,3,Isolados,5.78,7,3331
1,145,0,Empiristas,6.72,6,4252
1,145,1,Incrementalistas,6.72,6,4250
1,145,2,Evolucionistas,6.72,6,4260
1,145,3,Isolados,6.68,8,3543
1,150,0,Empiristas,6.72,6,4720
1,150,1,Incrementalistas,6.72,6,4720
1,150,2,Evolucionistas,6.72,6,4728
1,150,3,Isolados,6.7,8,3777
1,155,0,Empiristas,6.72,6,5236
1,155,1,Incrementalistas,6.72,6,5238
1,155,2,Evolucionistas,6.72,6,5246
1,155,3,Isolados,6.72,8,4296
1,160,0,Empiristas,6.72,6,5807
1,160,1,Incrementalistas,6.72,6,5809
1,160,2,Evolucionistas,6.72,6,5816
1,160,3,Isolados,6.72,8,4868
1,165,0,Empiristas,6.72,6,6436
1,165,1,Incrementalistas,6.72,7,6441
1,165,2,Evolucionistas,6.72,6,6447
1,165,3,Isolados,6.72,8,5499
1,170,0,Empiristas,6.72,6,7133
1,170,1,Incrementalistas,6.72,7,7138
1,170,2,Evolucionistas,6.72,6,7143
1,170,3,Isolados,6.72,8,6195
1,175,0,Empiristas,6.72,6,7903
1,175,1,Incrementalistas,6.72,7,7907
1,175,2,Evolucionistas,6.72,6,7911
1,175,3,Isolados,6.72,8,6963
1,180,0,Empiristas,6.72,6,8751
1,180,1,Incrementalistas,6.72,7,8757
1,180,2,Evolucionistas,6.72,6,8760
1,180,3,Isolados,6.72,8,7812
1,185,0,Empiristas,6.72,7,9689
1,185,1,Incrementalistas,6.72,7,9695
1,185,2,Evolucionistas,6.72,6,9697
1,185,3,Isolados,6.72,8,8749
1,190,0,Empiristas,6.72,7,10725
1,190,1,Incrementalistas,6.72,7,10731
1,190,2,Evolucionistas,6.72,7,10731
1,190,3,Isolados,6.72,8,9784
1,195,0,Empiristas,6.72,7,11868
1,195,1,Incrementalistas,6.72,7,11874
1,195,2,Evolucionistas,6.72,7,11873
1,195,3,Isolados,6.72,8,10927
1,200,0,Empiristas,6.72,7,13130
1,200,1,Incrementalistas,6.72,7,13134
1,200,2,Evolucionistas,6.72,7,13135
1,200,3,Isolados,6.72,8,12189
1,205,0,Empiristas,6.72,7,14524
1,205,1,Incrementalistas,6.72,7,14528
1,205,2,Evolucionistas,6.72,7,14529
1,205,3,Isolados,6.72,8,13582
1,210,0,Empiristas,6.72,7,15442
1,210,1,Incrementalistas,6.72,7,16067
1,210,2,Evolucionistas,6.72,7,16068
1,210,3,Isolados,6.72,8,15118
1,215,0,Empiristas,6.72,7,16292
1,215,1,Incrementalistas,6.72,7,17765
1,215,2,Evolucionistas,6.72,7,17766
1,215,3,Isolados,6.72,8,16817
1,220,0,Empiristas,6.72,7,17228
1,220,1,Incrementalistas,6.72,7,19640
1,220,2,Evolucionistas,6.72,7,19642
1,220,3,Isolados,6.72,8,18692
1,225,0,Empiristas,6.72,7,18262
1,225,1,Incrementalistas,6.72,7,21711
1,225,2,Evolucionistas,6.72,7,21710
1,225,3,Isolados,6.72,8,20763
1,230,0,Empiristas,6.72,7,19405
1,230,1,Incrementalistas,6.72,7,23996
1,230,2,Evolucionistas,6.72,7,23995
1,230,3,Isolados,6.72,8,23048
1,235,0,Empiristas,6.72,7,21885
1,235,1,Incrementalistas,6.72,7,26474
1,235,2,Evolucionistas,6.72,7,26475
1,235,3,Isolados,6.72,8,25528
1,240,0,Empiristas,6.72,7,24385
1,240,1,Incrementalistas,6.72,7,28974
1,240,2,Evolucionistas,6.72,7,28975
1,240,3,Isolados,6.72,8,28028
1,245,0,Empiristas,6.72,7,26885
1,245,1,Incrementalistas,6.72,7,31474
1,245,2,Evolucionistas,6.72,7,31475
1,245,3,Isolados,6.72,8,30528
1,250,0,Empiristas,6.72,7,29385
1,250,1,Incrementalistas,6.72,7,33974
1,250,2,Evolucionistas,6.72,7,33975
1,250,3,Isolados,6.72,8,33028
1,255,0,Empiristas,6.72,7,31885
1,255,1,Incrementalistas,6.72,7,36474
1,255,2,Evolucionistas,6.72,7,36475
1,255,3,Isolados,6.72,8,35528
1,260,0,Empiristas,6.72,7,34385
1,260,1,Incrementalistas,6.72,7,38974
1,260,2,Evolucionistas,6.72,7,38975
1,260,3,Isolados,6.72,8,38028
1,265,0,Empiristas,6.72,7,36885
1,265,1,Incrementalistas,6.72,7,41474
1,265,2,Evolucionistas,6.72,7,41475
1,265,3,Isolados,6.72,8,40528
1,270,0,Empiristas,6.72,7,39385
1,270,1,Incrementalistas,6.72,7,43974
1,270,2,Evolucionistas,6.72,7,43975
1,270,3,Isolados,6.72,8,43028
1,275,0,Empiristas,6.72,7,41885
1,275,1,Incrementalistas,6.72,7,46474
1,275,2,Evolucionistas,6.72,7,46475
1,275,3,Isolados,6.72,8,45528
1,280,0,Empiristas,6.72,7,44385
1,280,1,Incrementalistas,6.72,7,48974
1,280,2,Evolucionistas,6.72,7,48975
1,280,3,Isolados,6.72,8,48028
1,285,0,Empiristas,6.72,7,46885
1,285,1,Incrementalistas,6.72,7,51474
1,285,2,Evolucionistas,6.72,7,51475
1,285,3,Isolados,6.72,8,50528
1,290,0,Empiristas,6.72,7,49385
1,290,1,Incrementalistas,6.72,7,53974
1,290,2,Evolucionistas,6.72,7,53975
1,290,3,Isolados,6.72,8,53028
1,295,0,Empiristas,6.72,7,51885
1,295,1,Incrementalistas,6.72,7,56474
1,295,2,Evolucionistas,6.72,7,56475
1,295,3,Isolados,6.72,8,55528
1,300,0,Empiristas,6.72,7,54385
1,300,1,Incrementalistas,6.72,7,58974
1,300,2,Evolucionistas,6.72,7,58975
1,300,3,Isolados,6.72,8,58028
2,0,0,Empiristas,-0.02,1,5
2,0,1,Incrementalistas,0.82,2,5
2,0,2,Evolucionistas,0.84,2,5
2,0,3,Isolados,0.92,2,5
2,5,0,Empiristas,1.8,3,33
2,5,1,Incrementalistas,1.82,3,32
2,5,2,Evolucionistas,1.82,3,31
2,5,3,Isolados,1.74,3,32
2,10,0,Empiristas,1.84,3,62
2,10,1,Incrementalistas,1.82,3,61
2,10,2,Evolucionistas,1.84,3,59
2,10,3,Isolados,1.78,3,61
2,15,0,Empiristas,1.84,3,95
2,15,1,Incrementalistas,1.84,3,94
2,15,2,Evolucionistas,1.86,3,91
2,15,3,Isolados,1.82,3,94
2,20,0,Empiristas,1.88,3,130
2,20,1,Incrementalistas,1.86,3,131
2,20,2,Evolucionistas,2.76,4,127
2,20,3,Isolados,2.78,4,130
2,25,0,Empiristas,1.88,3,169
2,25,1,Incrementalistas,1.86,3,170
2,25,2,Evolucionistas,2.78,4,165
2,25,3,Isolados,2.78,4,170
2,30,0,Empiristas,2.8,4,213
2,30,1,Incrementalistas,1.88,3,212
2,30,2,Evolucionistas,2.8,4,208
2,30,3,Isolados,2.8,4,214
2,35,0,Empiristas,5.74,5,260
2,35,1,Incrementalistas,5.74,5,259
2,35,2,Evolucionistas,5.74,5,256
2,35,3,Isolados,2.8,4,262
2,40,0,Empiristas,5.74,5,313
2,40,1,Incrementalistas,5.74,5,312
2,40,2,Evolucionistas,5.74,5,308
2,40,3,Isolados,2.82,4,315
2,45,0,Empiristas,5.74,5,371
2,45,1,Incrementalistas,5.74,5,371
2,45,2,Evolucionistas,5.74,5,366
2,45,3,Isolados,2.82,4,374
2,50,0,Empiristas,5.74,5,436
2,50,1,Incrementalistas,5.76,5,436
2,50,2,Evolucionistas,5.76,4,431
2,50,3,Isolados,2.82,4,440
2,55,0,Empiristas,5.76,5,507
2,55,1,Incrementalistas,5.76,5,506
2,55,2,Evolucionistas,5.76,6,467
2,55,3,Isolados,2.82,4,511
2,60,0,Empiristas,5.76,5,585
2,60,1,Incrementalistas,5.78,5,584
2,60,2,Evolucionistas,5.78,6,508
2,60,3,Isolados,2.82,4,591
2,65,0,Empiristas,5.78,5,672
2,65,1,Incrementalistas,5.78,5,673
2,65,2,Evolucionistas,5.78,6,553
2,65,3,Isolados,2.82,4,678
2,70,0,Empiristas,6.68,6,768
2,70,1,Incrementalistas,6.68,6,771
2,70,2,Evolucionistas,6.68,7,599
2,70,3,Isolados,2.82,4,772
2,75,0,Empiristas,6.7,7,874
2,75,1,Incrementalistas,6.7,6,878
2,75,2,Evolucionistas,6.7,7,663
2,75,3,Isolados,3.74,5,878
2,80,0,Empiristas,6.72,7,991
2,80,1,Incrementalistas,6.7,6,995
2,80,2,Evolucionistas,6.72,7,781
2,80,3,Isolados,3.76,5,996
2,85,0,Empiristas,6.72,7,1121
2,85,1,Incrementalistas,6.72,6,1126
2,85,2,Evolucionistas,6.72,7,911
2,85,3,Isolados,3.76,5,1125
2,90,0,Empiristas,6.72,7,1264
2,90,1,Incrementalistas,6.72,6,1271
2,90,2,Evolucionistas,6.72,7,1054
2,90,3,Isolados,4.7,6,1269
2,95,0,Empiristas,6.72,7,1423
2,95,1,Incrementalistas,6.72,6,1430
2,95,2,Evolucionistas,6.72,7,1211
2,95,3,Isolados,4.7,6,1427
2,100,0,Empiristas,6.72,8,1598
2,100,1,Incrementalistas,6.72,6,1604
2,100,2,Evolucionistas,6.72,7,1386
2,100,3,Isolados,4.7,6,1602
2,105,0,Empiristas,6.72,8,1790
2,105,1,Incrementalistas,6.72,6,1798
2,105,2,Evolucionistas,6.72,8,1580
2,105,3,Isolados,4.7,6,1795
2,110,0,Empiristas,6.72,8,2001
2,110,1,Incrementalistas,6.72,7,2009
2,110,2,Evolucionistas,6.72,8,1791
2,110,3,Isolados,4.7,6,2008
2,115,0,Empiristas,6.72,8,2236
2,115,1,Incrementalistas,6.72,7,2243
2,115,2,Evolucionistas,6.72,8,2025
2,115,3,Isolados,4.7,6,2240
2,120,0,Empiristas,6.72,8,2495
2,120,1,Incrementalistas,6.72,7,2503
2,120,2,Evolucionistas,6.72,8,2284
2,120,3,Isolados,4.7,6,2499
2,125,0,Empiristas,6.72,8,2782
2,125,1,Incrementalistas,6.72,7,2789
2,125,2,Evolucionistas,6.72,8,2571
2,125,3,Isolados,4.7,6,2784
2,130,0,Empiristas,6.72,8,3097
2,130,1,Incrementalistas,6.72,7,3103
2,130,2,Evolucionistas,6.72,8,2885
2,130,3,Isolados,4.7,6,3100
2,135,0,Empiristas,6.72,8,3446
2,135,1,Incrementalistas,6.72,7,3450
2,135,2,Evolucionistas,6.72,8,3232
2,135,3,Isolados,4.7,6,3448
2,140,0,Empiristas,6.72,8,3829
2,140,1,Incrementalistas,6.72,7,3835
2,140,2,Evolucionistas,6.72,8,3615
2,140,3,Isolados,4.7,6,3831
2,145,0,Empiristas,6.72,8,4254
2,145,1,Incrementalistas,6.72,7,4259
2,145,2,Evolucionistas,6.72,8,4038
2,145,3,Isolados,4.7,6,4256
2,150,0,Empiristas,6.72,8,4724
2,150,1,Incrementalistas,6.72,7,4728
2,150,2,Evolucionistas,6.72,8,4508
2,150,3,Isolados,5.7,7,4725
2,155,0,Empiristas,6.72,8,5241
2,155,1,Incrementalistas,6.72,7,5246
2,155,2,Evolucionistas,6.72,8,5027
2,155,3,Isolados,5.72,7,5243
2,160,0,Empiristas,6.72,8,5814
2,160,1,Incrementalistas,6.72,7,5818
2,160,2,Evolucionistas,6.72,8,5598
2,160,3,Isolados,6.72,8,5815
2,165,0,Empiristas,6.72,8,6444
2,165,1,Incrementalistas,6.72,7,6449
2,165,2,Evolucionistas,6.72,8,6229
2,165,3,Isolados,6.72,8,6446
2,170,0,Empiristas,6.72,8,7139
2,170,1,Incrementalistas,6.72,7,7144
2,170,2,Evolucionistas,6.72,8,6926
2,170,3,Isolados,6.72,8,7140
2,175,0,Empiristas,6.72,8,7909
2,175,1,Incrementalistas,6.72,7,7913
2,175,2,Evolucionistas,6.72,8,7695
2,175,3,Isolados,6.72,8,7910
2,180,0,Empiristas,6.72,8,8758
2,180,1,Incrementalistas,6.72,7,8762
2,180,2,Evolucionistas,6.72,8,8543
2,180,3,Isolados,6.72,8,8760
2,185,0,Empiristas,6.72,8,9695
2,185,1,Incrementalistas,6.72,7,9699
2,185,2,Evolucionistas,6.72,8,9480
2,185,3,Isolados,6.72,8,9697
2,190,0,Empiristas,6.72,8,10730
2,190,1,Incrementalistas,6.72,7,10734
2,190,2,Evolucionistas,6.72,8,10515
2,190,3,Isolados,6.72,8,10731
2,195,0,Empiristas,6.72,8,11873
2,195,1,Incrementalistas,6.72,7,11876
2,195,2,Evolucionistas,6.72,8,11659
2,195,3,Isolados,6.72,8,11874
2,200,0,Empiristas,6.72,8,13134
2,200,1,Incrementalistas,6.72,7,13137
