rodada,ano,civilizacao,cultura,classe,score,primeira_do_universo,por_contato
1,12,0,Carbono/agua,"banda plana nao isolada [interferencia], 4 sitios",6,1,0
1,20,0,Carbono/agua,"banda plana isolada [interferencia], 4 sitios",6.1772,1,0
1,27,4,Silicio/agua,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
1,28,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 4 sitios",6.23376,0,0
1,32,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
1,37,2,Carbono/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",8.58807,1,0
1,39,2,Carbono/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",9,1,0
1,41,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,1,0
1,43,4,Silicio/agua,"banda plana isolada [interferencia], 4 sitios",6.5292,0,0
1,66,1,Carbono/amonia,"banda plana isolada [interferencia], 4 sitios",6.47523,0,0
1,68,1,Carbono/amonia,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
1,70,2,Carbono/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,1,0
1,89,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",6.91376,0,0
1,96,5,Silicio/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",8.67385,0,0
1,97,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,102,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,118,1,Carbono/amonia,"quase plana isolada, 4 sitios",2.8934,1,0
1,136,5,Silicio/acido sulfurico,"dispersiva",-0.236322,0,0
1,136,5,Silicio/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,136,5,Silicio/acido sulfurico,"banda plana isolada [interferencia], 3 sitios",7.28388,0,0
1,146,4,Silicio/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",8.46679,0,0
1,146,4,Silicio/agua,"banda plana isolada [interferencia], 3 sitios",8.75388,0,0
1,154,0,Carbono/agua,"quase plana isolada, 4 sitios",3.5418,0,0
1,155,0,Carbono/agua,"banda plana isolada [interferencia], 3 sitios",6.37082,0,0
1,156,0,Carbono/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,160,4,Silicio/agua,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,164,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 4 sitios",6,1,0
1,165,4,Silicio/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,167,3,Carbono/metano,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,168,3,Carbono/metano,"banda plana isolada [interferencia], 3 sitios",6.89037,0,0
1,169,3,Carbono/metano,"banda plana isolada [desbalanco de subredes], 3 sitios",8.07989,0,0
1,170,3,Carbono/metano,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,175,5,Silicio/acido sulfurico,"banda plana nao isolada [interferencia], 4 sitios",6,0,0
1,182,0,Carbono/agua,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
1,182,0,Carbono/agua,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
1,184,1,Carbono/amonia,"banda plana nao isolada [interferencia], 3 sitios",6,0,0
1,184,1,Carbono/amonia,"banda plana isolada [interferencia], 3 sitios",6.89366,0,0
1,201,1,Carbono/amonia,"quase plana isolada, 4 sitios",2.8934,0,0
1,201,1,Carbono/amonia,"banda plana isolada [desbalanco de subredes], 3 sitios",7.84117,0,0
1,202,2,Carbono/acido sulfurico,"banda plana isolada [desbalanco de subredes], 3 sitios",9,0,0
1,202,2,Carbono/acido sulfurico,"banda plana nao isolada [desbalanco de subredes], 3 sitios",6,0,0
