rodada,ano,civilizacao,cultura,melhor,classes,experimentos
0,240,0,Carbono/agua,9,7,30477
0,240,1,Carbono/amonia,9,7,13061
0,240,2,Carbono/acido sulfurico,9,7,21643
0,240,3,Carbono/metano,9,8,7890
0,240,4,Silicio/agua,9,7,26140
0,240,5,Silicio/acido sulfurico,9,7,25873
0,245,0,Carbono/agua,9,7,33157
0,245,1,Carbono/amonia,9,7,13618
0,245,2,Carbono/acido sulfurico,9,7,22158
0,245,3,Carbono/metano,9,8,8068
0,245,4,Silicio/agua,9,7,28923
0,245,5,Silicio/acido sulfurico,9,7,27003
0,250,0,Carbono/agua,9,7,35839
0,250,1,Carbono/amonia,9,7,14175
0,250,2,Carbono/acido sulfurico,9,8,22673
0,250,3,Carbono/metano,9,8,8247
0,250,4,Silicio/agua,9,7,31706
0,250,5,Silicio/acido sulfurico,9,7,28132
0,255,0,Carbono/agua,9,7,38519
0,255,1,Carbono/amonia,9,7,14730
0,255,2,Carbono/acido sulfurico,9,8,23291
0,255,3,Carbono/metano,9,8,8603
0,255,4,Silicio/agua,9,7,34490
0,255,5,Silicio/acido sulfurico,9,7,29261
0,260,0,Carbono/agua,9,7,41199
0,260,1,Carbono/amonia,9,7,15287
0,260,2,Carbono/acido sulfurico,9,8,24321
0,260,3,Carbono/metano,9,8,8958
0,260,4,Silicio/agua,9,7,37274
0,260,5,Silicio/acido sulfurico,9,7,30390
0,265,0,Carbono/agua,9,7,43879
0,265,1,Carbono/amonia,9,7,15843
0,265,2,Carbono/acido sulfurico,9,8,25351
0,265,3,Carbono/metano,9,8,9315
0,265,4,Silicio/agua,9,7,40058
0,265,5,Silicio/acido sulfurico,9,7,31518
0,270,0,Carbono/agua,9,7,46559
0,270,1,Carbono/amonia,9,7,16398
0,270,2,Carbono/acido sulfurico,9,8,26380
0,270,3,Carbono/metano,9,8,9673
0,270,4,Silicio/agua,9,7,42840
0,270,5,Silicio/acido sulfurico,9,7,32647
0,275,0,Carbono/agua,9,7,49240
0,275,1,Carbono/amonia,9,7,16953
0,275,2,Carbono/acido sulfurico,9,8,27409
0,275,3,Carbono/metano,9,8,10031
0,275,4,Silicio/agua,9,7,45625
0,275,5,Silicio/acido sulfurico,9,7,33777
0,280,0,Carbono/agua,9,7,51920
0,280,1,Carbono/amonia,9,7,17510
0,280,2,Carbono/acido sulfurico,9,8,28439
0,280,3,Carbono/metano,9,8,10386
0,280,4,Silicio/agua,9,7,48407
0,280,5,Silicio/acido sulfurico,9,7,34907
0,285,0,Carbono/agua,9,7,54601
0,285,1,Carbono/amonia,9,7,18066
0,285,2,Carbono/acido sulfurico,9,8,29469
0,285,3,Carbono/metano,9,8,10744
0,285,4,Silicio/agua,9,7,51190
0,285,5,Silicio/acido sulfurico,9,5,36035
0,290,0,Carbono/agua,9,7,57281
0,290,1,Carbono/amonia,9,7,18622
0,290,2,Carbono/acido sulfurico,9,8,30499
0,290,3,Carbono/metano,9,8,11100
0,290,4,Silicio/agua,9,7,53973
0,290,5,Silicio/acido sulfurico,9,6,36600
0,295,0,Carbono/agua,9,7,59961
0,295,1,Carbono/amonia,9,7,19177
0,295,2,Carbono/acido sulfurico,9,8,31527
0,295,3,Carbono/metano,9,8,11458
0,295,4,Silicio/agua,9,7,56756
0,295,5,Silicio/acido sulfurico,9,6,37164
0,300,0,Carbono/agua,9,7,62641
0,300,1,Carbono/amonia,9,7,19732
0,300,2,Carbono/acido sulfurico,9,8,32556
0,300,3,Carbono/metano,9,8,11816
0,300,4,Silicio/agua,9,7,59541
0,300,5,Silicio/acido sulfurico,9,6,37726
1,0,0,Carbono/agua,-4.34294e-07,1,5
1,0,1,Carbono/amonia,-0.0894389,1,4
1,0,2,Carbono/acido sulfurico,nan,0,7
1,0,3,Carbono/metano,nan,0,2
1,0,4,Silicio/agua,-0.341714,1,6
1,0,5,Silicio/acido sulfurico,-0.30103,1,7
1,5,0,Carbono/agua,0.498675,1,34
1,5,1,Carbono/amonia,-0.0352833,1,23
1,5,2,Carbono/acido sulfurico,0.082124,1,44
1,5,3,Carbono/metano,-0.0240425,1,13
1,5,4,Silicio/agua,-0.176274,1,35
1,5,5,Silicio/acido sulfurico,0.0692094,1,46
1,10,0,Carbono/agua,0.503701,1,64
1,10,1,Carbono/amonia,0.096235,1,46
1,10,2,Carbono/acido sulfurico,0.186222,1,84
1,10,3,Carbono/metano,-0.0240425,1,27
1,10,4,Silicio/agua,-0.0700544,1,67
1,10,5,Silicio/acido sulfurico,0.195806,1,90
1,15,0,Carbono/agua,6,2,97
1,15,1,Carbono/amonia,0.279125,1,70
1,15,2,Carbono/acido sulfurico,0.284589,1,128
1,15,3,Carbono/metano,0.118814,1,42
1,15,4,Silicio/agua,0.0938083,1,102
1,15,5,Silicio/acido sulfurico,0.212165,1,139
1,20,0,Carbono/agua,6.1772,3,135
1,20,1,Carbono/amonia,0.279125,1,97
1,20,2,Carbono/acido sulfurico,0.284589,1,177
1,20,3,Carbono/metano,0.118814,1,59
1,20,4,Silicio/agua,0.183465,1,139
1,20,5,Silicio/acido sulfurico,0.278694,1,194
1,25,0,Carbono/agua,7.25802,3,177
1,25,1,Carbono/amonia,0.279125,1,126
1,25,2,Carbono/acido sulfurico,0.284589,1,231
1,25,3,Carbono/metano,0.118814,1,78
1,25,4,Silicio/agua,0.183465,1,185
1,25,5,Silicio/acido sulfurico,0.278694,1,254
1,30,0,Carbono/agua,7.25802,3,222
1,30,1,Carbono/amonia,0.598617,1,157
1,30,2,Carbono/acido sulfurico,0.468238,1,290
1,30,3,Carbono/metano,0.118814,1,98
1,30,4,Silicio/agua,6,2,233
1,30,5,Silicio/acido sulfurico,6.23376,2,318
1,35,0,Carbono/agua,7.34206,3,273
1,35,1,Carbono/amonia,0.598617,1,193
1,35,2,Carbono/acido sulfurico,0.468238,1,356
1,35,3,Carbono/metano,0.118814,1,120
1,35,4,Silicio/agua,6,2,287
1,35,5,Silicio/acido sulfurico,6.23376,3,390
1,40,0,Carbono/agua,7.92501,3,331
1,40,1,Carbono/amonia,0.598617,1,233
1,40,2,Carbono/acido sulfurico,9,3,428
1,40,3,Carbono/metano,0.118814,1,145
1,40,4,Silicio/agua,6,2,346
1,40,5,Silicio/acido sulfurico,6.23376,3,469
1,45,0,Carbono/agua,7.92501,3,393
1,45,1,Carbono/amonia,0.598617,1,275
1,45,2,Carbono/acido sulfurico,9,4,507
1,45,3,Carbono/metano,0.118814,1,172
1,45,4,Silicio/agua,6.5292,3,411
1,45,5,Silicio/acido sulfurico,6.53337,3,558
1,50,0,Carbono/agua,7.92501,3,462
1,50,1,Carbono/amonia,0.598617,1,323
1,50,2,Carbono/acido sulfurico,9,4,595
1,50,3,Carbono/metano,0.118814,1,201
1,50,4,Silicio/agua,6.5292,3,483
1,50,5,Silicio/acido sulfurico,6.53337,3,655
1,55,0,Carbono/agua,7.92501,3,539
1,55,1,Carbono/amonia,0.598617,1,375
1,55,2,Carbono/acido sulfurico,9,4,692
1,55,3,Carbono/metano,0.118814,1,236
1,55,4,Silicio/agua,6.60628,3,560
1,55,5,Silicio/acido sulfurico,6.84465,3,763
1,60,0,Carbono/agua,7.92501,3,624
1,60,1,Carbono/amonia,1.02978,1,433
1,60,2,Carbono/acido sulfurico,9,4,800
1,60,3,Carbono/metano,0.118814,1,274
1,60,4,Silicio/agua,6.65107,3,648
1,60,5,Silicio/acido sulfurico,7.0851,3,881
1,65,0,Carbono/agua,7.92501,3,718
1,65,1,Carbono/amonia,1.02978,1,498
1,65,2,Carbono/acido sulfurico,9,4,920
1,65,3,Carbono/metano,0.118814,1,315
1,65,4,Silicio/agua,6.91994,3,745
1,65,5,Silicio/acido sulfurico,7.59457,3,1012
1,70,0,Carbono/agua,7.92501,3,822
1,70,1,Carbono/amonia,6.576,3,567
1,70,2,Carbono/acido sulfurico,9,5,1053
1,70,3,Carbono/metano,0.118814,1,361
1,70,4,Silicio/agua,7.27027,3,852
1,70,5,Silicio/acido sulfurico,7.59457,3,1158
1,75,0,Carbono/agua,7.92501,3,936
1,75,1,Carbono/amonia,6.60463,3,645
1,75,2,Carbono/acido sulfurico,9,5,1199
1,75,3,Carbono/metano,0.118814,1,410
1,75,4,Silicio/agua,7.65173,3,971
1,75,5,Silicio/acido sulfurico,8.4,3,1317
1,80,0,Carbono/agua,8.94915,3,1061
1,80,1,Carbono/amonia,6.87307,3,733
1,80,2,Carbono/acido sulfurico,9,5,1359
1,80,3,Carbono/metano,0.196848,1,464
1,80,4,Silicio/agua,7.79631,3,1103
1,80,5,Silicio/acido sulfurico,8.4,3,1494
1,85,0,Carbono/agua,8.94915,3,1200
